Time,lat,long,d,Direction,f,PM1.0,PM2.5,PM10.0,0.3μm,0.5μm,1.0μm,2.5μm,5.0μm,10.0μm,p,1.0,2.5,10.0
2020-12-15T12:36:07.234453,52.530858333299996,13.370920000000002, none, n,0.0037254313710444,28,49,53,9034,2632,563,46,6,2,1919,28,21,4
2020-12-15T12:36:08.257185,52.5308366667,13.3709383333, none, n,0.0037254313710444,28,49,52,9070,2640,565,39,6,2,1919,28,21,3
2020-12-15T12:36:09.272102,52.530813333299996,13.370958333299999, none, n,0.0037254313710444,29,49,53,9070,2655,580,37,6,2,1919,29,20,4
2020-12-15T12:36:10.293053,52.5307883333,13.37098, none, n,0.0037254313710444,30,52,54,9288,2823,600,37,4,0,1919,30,22,2
2020-12-15T12:36:11.309670,52.5307533333,13.3709966667, none, n,0.0037254313710444,30,52,54,9288,2823,600,37,4,0,1919,30,22,2
2020-12-15T12:36:12.314282,52.5307166667,13.37101, none, ne,0.003630336373198,31,52,56,9491,2855,615,35,6,2,1919,31,21,4
2020-12-15T12:36:13.337456,52.5306616667,13.371020000000001, none, ne,0.003630336373198,31,52,56,9491,2855,615,35,6,2,1919,31,21,4
2020-12-15T12:36:14.351289,52.5306216667,13.371039999999999, none, ne,0.003630336373198,31,50,54,9279,2830,595,33,6,2,1919,31,19,4
2020-12-15T12:36:15.372145,52.53058000000001,13.371058333299999, none, ne,0.003630336373198,31,50,54,9279,2830,595,33,6,2,1919,31,19,4
2020-12-15T12:36:16.380590,52.5305433333,13.3710816667, none, ne,0.003630336373198,30,48,52,8965,2650,573,33,6,2,1919,30,18,4
2020-12-15T12:36:17.404103,52.5305033333,13.371103333299999, none, ne,0.003630336373198,30,48,52,8965,2650,573,33,6,2,1919,30,18,4
2020-12-15T12:36:18.421949,52.5304633333,13.371125, none, ne,0.003630336373198,29,47,52,8559,2610,568,33,8,2,1919,29,18,5
2020-12-15T12:36:19.444748,52.5304416667,13.37116, none, ne,0.003630336373198,29,47,52,8559,2610,568,33,8,2,1919,29,18,5
2020-12-15T12:36:20.443026,52.5304133333,13.371196666700001, none, ne,0.0051450219905969,27,46,50,8529,2595,558,31,6,2,1919,27,19,4
2020-12-15T12:36:21.472128,52.53038000000001,13.371229999999999, none, ne,0.0051450219905969,29,43,48,8484,2585,556,18,8,2,1919,29,14,5
2020-12-15T12:36:22.493851,52.5303483333,13.371260000000001, none, ne,0.0051450219905969,26,39,45,7961,2375,526,14,8,2,1919,26,13,6
2020-12-15T12:36:23.510907,52.5303166667,13.37129, none, ne,0.0051450219905969,25,38,45,7534,2328,529,18,10,2,1919,25,13,7
2020-12-15T12:36:25.527413,52.5302116667,13.371375, none, ne,0.0051450219905969,25,39,45,7543,2318,514,23,8,2,1919,25,14,6
2020-12-15T12:36:26.544306,52.5301816667,13.371398333299998, none, ne,0.0051450219905969,24,38,44,7498,2172,371,21,8,2,1919,24,14,6
2020-12-15T12:36:27.560865,52.5301583333,13.371414999999999, none, ne,0.0051450219905969,23,37,43,7238,2133,351,26,10,2,1919,23,14,6
2020-12-15T12:36:28.580744,52.5301333333,13.371441666700001, none, ne,0.0050386758701811,21,37,43,6781,2071,353,30,10,2,1919,21,16,6
2020-12-15T12:36:29.597016,52.5301016667,13.37146, none, ne,0.0050386758701811,21,36,42,6697,1911,348,30,10,2,1919,21,15,6
2020-12-15T12:36:30.614464,52.5300783333,13.371488333299999, none, ne,0.0050386758701811,21,34,40,6470,1884,343,30,8,2,1919,21,13,6
2020-12-15T12:36:31.631191,52.530055000000004,13.371525, none, ne,0.0050386758701811,21,37,42,6521,1897,355,30,8,2,1919,21,16,5
2020-12-15T12:36:32.648464,52.5300316667,13.3715633333, none, ne,0.0050386758701811,20,35,39,6177,1828,325,28,6,2,1919,20,15,4
2020-12-15T12:36:33.665963,52.530006666700004,13.3715983333, none, ne,0.0050386758701811,19,35,39,6183,1823,335,28,6,2,1919,19,16,4
2020-12-15T12:36:34.682349,52.5299716667,13.37163, none, ne,0.0050386758701811,19,34,38,6183,1823,335,28,6,2,1919,19,15,4
2020-12-15T12:36:35.699593,52.529934999999995,13.371665, none, ne,0.0050386758701811,20,33,37,6192,1830,327,26,6,4,1919,20,13,4
2020-12-15T12:36:36.716620,52.529885,13.3716983333, none, ne,0.0046597506062935,20,33,37,6192,1830,327,26,6,4,1919,20,13,4
2020-12-15T12:36:37.734060,52.5298516667,13.37173, none, ne,0.0046597506062935,19,31,35,5908,1660,317,19,6,4,1919,19,12,4
2020-12-15T12:36:38.751448,52.5298233333,13.371766666700001, none, ne,0.0046597506062935,19,31,35,5908,1660,317,19,6,4,1919,19,12,4
2020-12-15T12:36:39.768471,52.5297916667,13.371801666700001, none, ne,0.0046597506062935,18,29,34,5699,1623,305,17,6,4,1919,18,11,5
2020-12-15T12:36:40.785206,52.5297633333,13.3718366667, none, ne,0.0046597506062935,18,29,34,5699,1623,305,17,6,4,1919,18,11,5
2020-12-15T12:36:41.802041,52.5297283333,13.371868333299998, none, ne,0.0046597506062935,18,30,31,5705,1620,320,12,2,2,1919,18,12,1
2020-12-15T12:36:42.819189,52.5296933333,13.371901666700001, none, ne,0.0046597506062935,18,30,31,5705,1620,320,12,2,2,1919,18,12,1
2020-12-15T12:36:43.822636,52.5296583333,13.371935, none, ne,0.0046597506062935,19,29,36,5923,1648,325,15,9,6,1919,19,10,7
2020-12-15T12:36:44.831535,52.529625,13.3719666667, none, ne,0.0048766571345415,19,29,36,5923,1648,325,15,9,6,1919,19,10,7
2020-12-15T12:36:45.852480,52.5296116667,13.372, none, ne,0.0048766571345415,18,29,35,5759,1648,325,15,9,6,1919,18,11,6
2020-12-15T12:36:46.872671,52.5296066667,13.372031666700002, none, ne,0.0048766571345415,18,29,35,5759,1648,325,15,9,6,1919,18,11,6
2020-12-15T12:36:47.893980,52.52959,13.372065, none, ne,0.0048766571345415,18,28,34,5747,1638,322,13,9,6,1919,18,10,6
2020-12-15T12:36:48.910296,52.5295666667,13.372091666700001, none, ne,0.0048766571345415,18,28,34,5747,1638,322,13,9,6,1919,18,10,6
2020-12-15T12:36:49.928066,52.5295466667,13.37212, none, ne,0.0048766571345415,18,28,34,5890,1645,315,13,9,6,1919,18,10,6
2020-12-15T12:36:50.944914,52.5295266667,13.372145000000002, none, ne,0.0048766571345415,18,28,34,5890,1645,315,13,9,6,1919,18,10,6
2020-12-15T12:36:51.960882,52.52950500000001,13.37217, none, ne,0.0048766571345415,18,29,36,5995,1813,330,13,11,6,1919,18,11,7
2020-12-15T12:36:52.976808,52.5294833333,13.3721966667, none, ne,0.0031629854336748,18,29,36,5995,1813,330,13,11,6,1919,18,11,7
2020-12-15T12:36:53.995098,52.52946,13.372225, none, ne,0.0031629854336748,20,33,40,6437,1890,350,20,11,6,1919,20,13,7
2020-12-15T12:36:55.009911,52.5294283333,13.3722566667, none, ne,0.0031629854336748,20,33,39,6452,1893,358,18,9,4,1919,20,13,6
2020-12-15T12:36:56.025971,52.5293966667,13.372279999999998, none, ne,0.0031629854336748,19,33,39,6428,1885,361,18,9,4,1919,19,14,6
2020-12-15T12:36:57.042322,52.52936,13.3722966667, none, ne,0.0031629854336748,18,32,38,5983,1835,358,20,9,4,1919,18,14,6
2020-12-15T12:36:58.059640,52.529334999999996,13.372321666700001, none, ne,0.0031629854336748,18,30,37,5908,1810,348,20,11,4,1919,18,12,7
2020-12-15T12:36:59.075155,52.5293016667,13.3723483333, none, ne,0.0031629854336748,18,31,34,5750,1807,346,17,6,0,1919,18,13,3
2020-12-15T12:37:00.091800,52.52926,13.372375, none, ne,0.0039440784611576,18,33,38,5989,1836,361,29,8,2,1919,18,15,5
2020-12-15T12:37:01.115090,52.529215,13.3723983333, none, ne,0.0039440784611576,20,36,42,6467,1916,527,31,8,2,1919,20,16,6
2020-12-15T12:37:02.117236,52.5291833333,13.372423333299999, none, ne,0.0039440784611576,20,38,45,6691,2071,542,35,10,2,1919,20,18,7
2020-12-15T12:37:03.139315,52.5291533333,13.3724516667, none, ne,0.0039440784611576,20,38,44,6727,2071,539,35,8,2,1919,20,18,6
2020-12-15T12:37:04.155425,52.5291216667,13.3724833333, none, ne,0.0039440784611576,21,40,44,6736,2069,537,37,8,2,1919,21,19,4
2020-12-15T12:37:05.173717,52.5290766667,13.372508333299999, none, ne,0.0039440784611576,20,38,45,6691,1916,529,39,10,4,1919,20,18,7
2020-12-15T12:37:06.187253,52.52904,13.3725383333, none, ne,0.0039440784611576,20,38,45,6715,2057,524,41,10,4,1919,20,18,7
2020-12-15T12:37:07.212259,52.5289933333,13.372568333299998, none, ne,0.0039440784611576,20,38,45,6715,2057,524,41,10,4,1919,20,18,7
2020-12-15T12:37:08.232001,52.5289433333,13.372603333299999, none, ne,0.0054929362424531,21,41,49,7202,2125,534,43,14,4,1919,21,20,8
2020-12-15T12:37:09.253683,52.528915000000005,13.3726366667, none, ne,0.0054929362424531,21,41,49,7202,2125,534,43,14,4,1919,21,20,8
2020-12-15T12:37:10.269991,52.5288966667,13.372675, none, ne,0.0054929362424531,23,42,51,7683,2323,542,43,14,4,1919,23,19,9
2020-12-15T12:37:11.286264,52.5288583333,13.372698333299999, none, ne,0.0054929362424531,23,42,51,7683,2323,542,43,14,4,1919,23,19,9
2020-12-15T12:37:12.302557,52.5288183333,13.372720000000001, none, ne,0.0054929362424531,24,43,52,7961,2368,534,41,14,4,1919,24,19,9
2020-12-15T12:37:13.319608,52.528765,13.372735, none, ne,0.0054929362424531,24,43,52,7961,2368,534,41,14,4,1919,24,19,9
2020-12-15T12:37:14.338224,52.5287116667,13.372751666700001, none, ne,0.0054929362424531,25,43,50,7985,2371,544,33,12,2,1919,25,18,7
2020-12-15T12:37:15.340797,52.5286666667,13.372765, none, ne,0.0054929362424531,25,43,50,7985,2371,544,33,12,2,1919,25,18,7
2020-12-15T12:37:16.360719,52.52863000000001,13.372779999999999, none, ne,0.0052619881262066,24,42,49,7746,2326,516,38,12,2,1919,24,18,7
2020-12-15T12:37:17.384425,52.5285916667,13.372795000000002, none, ne,0.0052619881262066,24,42,49,7746,2326,516,38,12,2,1919,24,18,7
2020-12-15T12:37:18.402052,52.52855,13.3728083333, none, ne,0.0052619881262066,23,40,48,7701,2321,523,36,12,2,1919,23,17,8
2020-12-15T12:37:19.418874,52.5285033333,13.3728233333, none, ne,0.0052619881262066,23,40,48,7701,2321,523,36,12,2,1919,23,17,8
2020-12-15T12:37:20.435222,52.5284916667,13.372855, none, ne,0.0052619881262066,23,40,48,7507,2175,516,34,12,2,1919,23,17,8
2020-12-15T12:37:21.452184,52.5284866667,13.37289, none, ne,0.0052619881262066,23,40,48,7507,2175,516,34,12,2,1919,23,17,8
2020-12-15T12:37:22.469071,52.528484999999996,13.372926666700002, none, ne,0.0052619881262066,21,36,44,7020,2090,363,25,12,2,1919,21,15,8
2020-12-15T12:37:23.485551,52.5284783333,13.3729616667, none, ne,0.0052619881262066,21,36,44,7020,2090,363,25,12,2,1919,21,15,8
2020-12-15T12:37:24.503409,52.528461666700004,13.3729916667, none, ne,0.0033666469266631,23,38,45,7453,2162,519,25,12,0,1919,23,15,7
2020-12-15T12:37:25.520297,52.5284383333,13.3730183333, none, ne,0.0033666469266631,23,41,47,7707,2322,541,27,12,0,1919,23,18,6
2020-12-15T12:37:27.539186,52.5283683333,13.373104999999999, none, ne,0.0033666469266631,25,42,46,7940,2359,546,23,8,0,1919,25,17,4
2020-12-15T12:37:28.555552,52.5283483333,13.373133333299998, none, ne,0.0033666469266631,23,41,45,7549,2309,543,23,8,0,1919,23,18,4
2020-12-15T12:37:29.571332,52.528330000000004,13.3731583333, none, ne,0.0033666469266631,23,43,46,7534,2309,556,30,6,0,1919,23,20,3
2020-12-15T12:37:30.593988,52.528305,13.3731816667, none, ne,0.0033666469266631,23,43,47,7549,2316,553,26,6,0,1919,23,20,4
2020-12-15T12:37:31.611822,52.5282833333,13.373204999999999, none, ne,0.0033666469266631,24,45,48,7767,2351,563,28,6,0,1919,24,21,3
2020-12-15T12:37:32.629350,52.528255,13.37323, none, ne,0.0040102811278645,24,45,49,7970,2369,563,28,6,0,1919,24,21,4
2020-12-15T12:37:33.647440,52.5282266667,13.373254999999999, none, ne,0.0040102811278645,24,46,49,8021,2384,575,28,6,0,1919,24,22,3
2020-12-15T12:37:34.672006,52.528195,13.3732766667, none, ne,0.0040102811278645,25,48,53,8236,2417,610,32,6,0,1919,25,23,5
2020-12-15T12:37:35.695141,52.528169999999996,13.3732983333, none, ne,0.0040102811278645,25,48,50,8236,2407,597,32,4,0,1919,25,23,2
2020-12-15T12:37:36.712049,52.528144999999995,13.3733216667, none, ne,0.0040102811278645,27,48,53,8490,2575,600,30,6,0,1919,27,21,5
2020-12-15T12:37:37.734905,52.5281166667,13.3733433333, none, ne,0.0040102811278645,25,49,55,8454,2570,600,34,8,0,1919,25,24,6
2020-12-15T12:37:38.746487,52.5280883333,13.3733666667, none, ne,0.0040102811278645,25,49,55,8454,2570,600,34,8,0,1919,25,24,6
2020-12-15T12:37:39.772075,52.5280516667,13.373385, none, ne,0.0040102811278645,26,52,55,8505,2590,603,36,6,0,1919,26,26,3
2020-12-15T12:37:40.792935,52.528009999999995,13.373395, none, ne,0.004205808417103,26,52,55,8505,2590,603,36,6,0,1919,26,26,3
2020-12-15T12:37:41.812799,52.527969999999996,13.373403333299999, none, ne,0.004205808417103,26,47,53,8272,2420,590,29,8,0,1919,26,21,6
2020-12-15T12:37:42.828770,52.52794,13.3734166667, none, ne,0.004205808417103,26,47,53,8242,2415,590,31,10,0,1919,26,21,6
2020-12-15T12:37:43.845259,52.5279133333,13.3734316667, none, ne,0.004205808417103,25,44,50,8212,2387,585,24,10,0,1919,25,19,6
2020-12-15T12:37:44.862351,52.5278866667,13.3734433333, none, ne,0.004205808417103,27,46,50,8484,2560,585,26,8,0,1919,27,19,4
2020-12-15T12:37:45.882565,52.5278633333,13.373456666700001, none, ne,0.004205808417103,27,47,51,8559,2577,580,28,8,0,1919,27,20,4
2020-12-15T12:37:46.904418,52.527840000000005,13.373470000000001, none, ne,0.004205808417103,28,46,50,8822,2619,555,24,8,0,1919,28,18,4
2020-12-15T12:37:47.921094,52.5278183333,13.3734833333, none, ne,0.004205808417103,28,47,53,8831,2629,558,29,8,0,1919,28,19,6
2020-12-15T12:37:48.934670,52.5277966667,13.373496666700001, none, ne,0.0035283583445805,28,47,50,8711,2596,553,29,6,0,1919,28,19,3
2020-12-15T12:37:49.951145,52.5277716667,13.3735116667, none, ne,0.0035283583445805,27,45,47,8502,2428,553,25,4,0,1919,27,18,2
2020-12-15T12:37:50.967406,52.5277516667,13.3735283333, none, ne,0.0035283583445805,27,44,46,8457,2413,555,25,4,0,1919,27,17,2
2020-12-15T12:37:51.983184,52.5277383333,13.373546666700001, none, ne,0.0035283583445805,27,45,46,8463,2423,568,25,2,0,1919,27,18,1
2020-12-15T12:37:52.999984,52.5277183333,13.37357, none, ne,0.0035283583445805,25,45,45,8296,2403,568,25,0,0,1919,25,20,0
2020-12-15T12:37:54.017838,52.5276916667,13.373591666700001, none, ne,0.0035283583445805,24,46,46,8039,2376,586,32,0,0,1919,24,22,0
2020-12-15T12:37:55.032270,52.5276766667,13.3736216667, none, ne,0.0035283583445805,22,42,42,7438,2138,569,28,0,0,1919,22,20,0
2020-12-15T12:37:56.048253,52.527584999999995,13.373615, none, ne,0.0035514803765694,21,40,40,7011,2091,559,28,0,0,1919,21,19,0
2020-12-15T12:37:57.064238,52.5276183333,13.373660000000001, none, ne,0.0035514803765694,21,41,41,7011,2091,559,28,0,0,1919,21,20,0
2020-12-15T12:37:58.080545,52.5276616667,13.3737066667, none, ne,0.0035514803765694,19,39,39,6449,1876,549,32,0,0,1919,19,20,0
2020-12-15T12:37:59.097570,52.527703333299996,13.37375, none, ne,0.0035514803765694,19,39,39,6449,1876,549,32,0,0,1919,19,20,0
2020-12-15T12:38:00.124419,52.527744999999996,13.3738, none, ne,0.0035514803765694,17,34,34,5690,1631,526,29,0,0,1919,17,17,0
2020-12-15T12:38:01.142176,52.527795,13.37385, none, ne,0.0035514803765694,17,34,34,5690,1631,526,29,0,0,1919,17,17,0
2020-12-15T12:38:02.164353,52.5278483333,13.3738983333, none, ne,0.0035514803765694,16,33,33,5445,1594,513,27,0,0,1919,16,17,0
2020-12-15T12:38:03.182029,52.5278966667,13.37394, none, ne,0.0035514803765694,16,33,33,5445,1594,513,27,0,0,1919,16,17,0
2020-12-15T12:38:04.197900,52.5279416667,13.3739816667, none, se,0.0066825114105452,16,32,32,5376,1572,363,27,0,0,1919,16,16,0
2020-12-15T12:38:05.212860,52.5279866667,13.374025, none, se,0.0066825114105452,16,32,32,5376,1572,363,27,0,0,1919,16,16,0
2020-12-15T12:38:06.228404,52.5280266667,13.374061666700001, none, se,0.0066825114105452,16,32,32,5227,1570,363,25,0,0,1919,16,16,0
2020-12-15T12:38:07.243714,52.5280616667,13.3740933333, none, se,0.0066825114105452,16,32,32,5191,1552,355,25,0,0,1919,16,16,0
2020-12-15T12:38:08.259265,52.528085,13.374118333299998, none, se,0.0066825114105452,15,30,30,4976,1400,333,23,0,0,1919,15,15,0
2020-12-15T12:38:09.277134,52.5280966667,13.3741283333, none, se,0.0066825114105452,16,31,31,5194,1548,325,26,0,0,1919,16,15,0
2020-12-15T12:38:10.288690,52.5281,13.37413, none, se,0.0066825114105452,16,32,33,5463,1583,325,28,2,0,1919,16,16,1
2020-12-15T12:38:11.313104,52.5280983333,13.3741316667, none, se,0.0066825114105452,17,33,35,5717,1625,343,28,4,0,1919,17,16,2
2020-12-15T12:38:12.333488,52.5280933333,13.3741333333, none, se,0.0028200868041573,18,35,38,5995,1798,355,28,4,0,1919,18,17,3
2020-12-15T12:38:13.350109,52.5280883333,13.3741333333, none, se,0.0028200868041573,19,36,40,6476,1865,370,28,6,0,1919,19,17,4
2020-12-15T12:38:14.366998,52.52808,13.3741366667, none, se,0.0028200868041573,19,36,41,6664,1875,370,28,6,0,1919,19,17,5
2020-12-15T12:38:15.382991,52.52806999999999,13.3741383333, none, se,0.0028200868041573,20,40,45,6760,1917,520,32,8,2,1919,20,20,5
2020-12-15T12:38:16.401235,52.5280666667,13.3741416667, none, se,0.0028200868041573,21,38,43,6963,2064,380,30,8,2,1919,21,17,5
2020-12-15T12:38:17.418652,52.5280766667,13.374148333299999, none, se,0.0028200868041573,21,39,45,7008,2074,383,35,10,2,1919,21,18,6
2020-12-15T12:38:18.438952,52.5280916667,13.374154999999998, none, se,0.0028200868041573,21,41,49,7283,2121,523,39,12,4,1919,21,20,8
2020-12-15T12:38:19.454068,52.5281083333,13.374158333299999, none, se,0.0028200868041573,21,41,49,7283,2121,523,39,12,4,1919,21,20,8
2020-12-15T12:38:20.473317,52.5281166667,13.37416, none, se,0.000451439501818,21,38,46,7193,2106,383,27,12,4,1919,21,17,8
2020-12-15T12:38:21.490615,52.5281166667,13.374158333299999, none, se,0.000451439501818,21,38,46,7193,2106,383,27,12,4,1919,21,17,8
2020-12-15T12:38:22.508437,52.5281183333,13.374156666700001, none, se,0.000451439501818,21,39,45,7208,2121,518,25,10,4,1919,21,18,6
2020-12-15T12:38:24.525500,52.5281683333,13.374163333299999, none, se,0.000451439501818,21,39,45,7208,2121,518,25,10,4,1919,21,18,6
2020-12-15T12:38:25.543583,52.52819,13.374161666700001, none, se,0.000451439501818,21,39,44,7008,2099,528,25,8,4,1919,21,18,5
2020-12-15T12:38:26.561339,52.5282116667,13.3741666667, none, se,0.000451439501818,21,39,44,7008,2099,528,25,8,4,1919,21,18,5
2020-12-15T12:38:27.576536,52.5282033333,13.3741683333, none, se,0.000451439501818,20,38,44,6942,2074,541,23,8,4,1919,20,18,6
2020-12-15T12:38:28.593366,52.5282,13.3741683333, none, s,0.0013261848046535,20,38,44,6942,2074,541,23,8,4,1919,20,18,6
2020-12-15T12:38:29.610518,52.5282016667,13.3741683333, none, s,0.0013261848046535,21,39,46,7190,2111,556,23,10,6,1919,21,18,7
2020-12-15T12:38:30.631242,52.5282133333,13.3741716667, none, s,0.0013261848046535,21,39,46,7190,2111,556,23,10,6,1919,21,18,7
2020-12-15T12:38:31.648990,52.528215,13.3741716667, none, s,0.0013261848046535,21,40,49,7211,2129,559,27,12,8,1919,21,19,9
2020-12-15T12:38:32.666057,52.528215,13.3741716667, none, s,0.0013261848046535,21,40,49,7211,2129,559,27,12,8,1919,21,19,9
2020-12-15T12:38:33.681896,52.5282133333,13.374170000000001, none, s,0.0013261848046535,21,39,46,6981,2097,554,23,10,6,1919,21,18,7
2020-12-15T12:38:34.703060,52.528195,13.374163333299999, none, s,0.0013261848046535,21,39,46,6981,2097,554,23,10,6,1919,21,18,7
2020-12-15T12:38:35.719793,52.5281666667,13.374158333299999, none, s,0.0013261848046535,20,39,45,6915,2080,554,23,10,6,1919,20,19,6
2020-12-15T12:38:36.736804,52.52814,13.374153333299999, none, n,0.00096406058400391,20,39,45,6915,2080,554,23,10,6,1919,20,19,6
2020-12-15T12:38:37.753727,52.5281116667,13.374148333299999, none, n,0.00096406058400391,20,36,43,6712,2055,546,18,8,6,1919,20,16,7
2020-12-15T12:38:38.772885,52.5280966667,13.374148333299999, none, n,0.00096406058400391,20,37,43,6712,2055,546,18,8,6,1919,20,17,6
2020-12-15T12:38:39.790664,52.5280983333,13.37415, none, n,0.00096406058400391,19,34,39,6407,1872,529,14,6,4,1919,19,15,5
2020-12-15T12:38:40.808299,52.5281216667,13.374156666700001, none, n,0.00096406058400391,19,34,39,6407,1872,529,14,6,4,1919,19,15,5
2020-12-15T12:38:41.833024,52.5281483333,13.374163333299999, none, n,0.00096406058400391,19,33,39,6192,1842,521,14,6,4,1919,19,14,6
2020-12-15T12:38:42.850035,52.5281766667,13.374170000000001, none, n,0.00096406058400391,19,33,39,6192,1842,521,14,6,4,1919,19,14,6
2020-12-15T12:38:43.853410,52.5282033333,13.374175, none, n,0.00096406058400391,18,33,38,6013,1810,521,14,6,4,1919,18,15,5
2020-12-15T12:38:44.876613,52.5282316667,13.3741816667, none, s,0.0014815717707753,18,33,38,6013,1810,521,14,6,4,1919,18,15,5
2020-12-15T12:38:45.894468,52.52823000000001,13.3741816667, none, s,0.0014815717707753,18,33,39,6252,1835,513,14,6,4,1919,18,15,6
2020-12-15T12:38:46.913228,52.52823000000001,13.3741816667, none, s,0.0014815717707753,19,32,36,6401,1837,367,12,6,4,1919,19,13,4
2020-12-15T12:38:47.929669,52.52823000000001,13.3741816667, none, s,0.0014815717707753,18,31,33,5995,1793,352,10,2,2,1919,18,13,2
2020-12-15T12:38:48.946127,52.52823000000001,13.3741816667, none, s,0.0014815717707753,18,31,31,6010,1793,352,6,0,0,1919,18,13,0
2020-12-15T12:38:49.962699,52.52823000000001,13.3741816667, none, s,0.0014815717707753,19,32,33,6452,1840,355,10,2,0,1919,19,13,1
2020-12-15T12:38:50.979177,52.52823000000001,13.3741816667, none, s,0.0014815717707753,19,32,33,6509,1852,352,10,2,0,1919,19,13,1
2020-12-15T12:38:51.995324,52.5282383333,13.3741833333, none, s,0.0014815717707753,20,33,36,6703,1887,360,10,4,2,1919,20,13,3
2020-12-15T12:38:53.013332,52.5282416667,13.3741833333, none, s,0.0001598958079874,20,34,39,6709,1887,375,14,6,2,1919,20,14,5
2020-12-15T12:38:54.020762,52.5282366667,13.3741833333, none, s,0.0001598958079874,20,35,42,6739,1895,375,21,10,4,1919,20,15,7
2020-12-15T12:38:55.041571,52.5282333333,13.3741833333, none, s,0.0001598958079874,20,36,43,6694,1905,373,25,10,4,1919,20,16,7
2020-12-15T12:38:56.057324,52.528225,13.374185, none, s,0.0001598958079874,20,35,43,6461,1885,371,25,10,4,1919,20,15,8
2020-12-15T12:38:57.073842,52.5282233333,13.3741833333, none, s,0.0001598958079874,20,35,43,6461,1885,366,27,10,4,1919,20,15,8
2020-12-15T12:38:58.090233,52.52822,13.3741833333, none, s,0.0001598958079874,20,35,42,6491,1900,361,25,10,4,1919,20,15,7
2020-12-15T12:38:59.113558,52.528218333299996,13.3741833333, none, s,0.0001598958079874,20,35,42,6491,1900,361,25,10,4,1919,20,15,7
2020-12-15T12:39:00.127132,52.528215,13.374185, none, n,0.00042369621724062,21,38,44,6739,2067,516,27,10,4,1919,21,17,6
2020-12-15T12:39:01.151554,52.5282133333,13.374185, none, n,0.00042369621724062,20,37,42,6470,1897,383,25,8,4,1919,20,17,5
2020-12-15T12:39:02.168105,52.528209999999994,13.3741866667, none, n,0.00042369621724062,20,38,43,6449,1900,516,25,8,4,1919,20,18,5
2020-12-15T12:39:03.183683,52.5282016667,13.374198333299999, none, n,0.00042369621724062,19,36,42,6210,1863,513,30,8,2,1919,19,17,6
2020-12-15T12:39:04.199859,52.528185,13.374213333299998, none, n,0.00042369621724062,20,38,43,6473,1895,515,28,8,2,1919,20,18,5
2020-12-15T12:39:05.218510,52.528165,13.3742266667, none, n,0.00042369621724062,20,37,39,6494,1887,513,21,4,0,1919,20,17,2
2020-12-15T12:39:06.233304,52.5281566667,13.374235, none, n,0.00042369621724062,20,37,39,6658,1889,513,19,4,0,1919,20,17,2
2020-12-15T12:39:07.252160,52.5281433333,13.374246666700001, none, n,0.00042369621724062,20,36,38,6703,1894,377,19,4,0,1919,20,16,2
2020-12-15T12:39:08.275598,52.528128333299996,13.374253333299999, none, ne,0.0015268756240105,20,37,40,6748,1912,380,19,6,0,1919,20,17,3
2020-12-15T12:39:09.291994,52.52811,13.3742733333, none, ne,0.0015268756240105,20,35,40,6718,1897,378,21,6,0,1919,20,15,5
2020-12-15T12:39:10.307985,52.5281066667,13.3743133333, none, ne,0.0015268756240105,18,34,39,6231,1825,348,26,8,0,1919,18,16,5
2020-12-15T12:39:11.323859,52.5281116667,13.3743633333, none, ne,0.0015268756240105,19,35,41,6461,1864,358,28,10,0,1919,19,16,6
2020-12-15T12:39:12.340452,52.528128333299996,13.374414999999999, none, ne,0.0015268756240105,19,36,41,6506,1866,356,30,10,0,1919,19,17,5
2020-12-15T12:39:13.357852,52.5281516667,13.37447, none, ne,0.0015268756240105,19,36,41,6506,1866,356,30,10,0,1919,19,17,5
2020-12-15T12:39:14.374317,52.5281766667,13.374526666700001, none, ne,0.0015268756240105,20,34,40,6769,1898,349,23,8,0,1919,20,14,6
2020-12-15T12:39:15.390799,52.5282,13.3745866667, none, ne,0.0015268756240105,20,34,40,6769,1898,349,23,8,0,1919,20,14,6
2020-12-15T12:39:16.407971,52.528225,13.3746516667, none, e,0.0041444627382528,20,34,38,6688,1886,347,21,6,0,1919,20,14,4
2020-12-15T12:39:17.424696,52.5282483333,13.374716666700001, none, e,0.0041444627382528,20,34,38,6688,1886,347,21,6,0,1919,20,14,4
2020-12-15T12:39:18.441883,52.5282733333,13.3747816667, none, e,0.0041444627382528,20,36,40,6769,2059,367,21,6,0,1919,20,16,4
2020-12-15T12:39:19.459493,52.5282983333,13.3748466667, none, e,0.0041444627382528,20,37,40,6769,2059,367,21,6,0,1919,20,17,3
2020-12-15T12:39:20.475826,52.5283233333,13.374911666700001, none, e,0.0041444627382528,20,37,40,6742,2057,367,19,6,0,1919,20,17,3
2020-12-15T12:39:21.496701,52.5283466667,13.374975, none, e,0.0041444627382528,20,37,40,6742,2057,367,19,6,0,1919,20,17,3
2020-12-15T12:39:22.512742,52.528369999999995,13.3750383333, none, e,0.0041444627382528,21,36,41,6772,2069,367,17,6,0,1919,21,15,5
2020-12-15T12:39:24.530274,52.5284366667,13.3752216667, none, e,0.0064535485126482,21,36,41,6772,2069,367,17,6,0,1919,21,15,5
2020-12-15T12:39:25.546721,52.528459999999995,13.375283333299999, none, e,0.0064535485126482,20,36,39,6712,2054,377,17,4,0,1919,20,16,3
