;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
2020-12-15T14:07:50.984130, 52.5478183333, 13.3717033333, none, n, 0.0038671496234499, 8, 10, 12, 2863, 815, 77, 2, 2, 0, 1919, 
2020-12-15T14:07:52.001659, 52.5477566667, 13.3717116667, none, n, 0.0038671496234499, 8, 10, 11, 2863, 810, 70, 2, 2, 0, 1919, 
2020-12-15T14:07:53.020010, 52.5476816667, 13.3717233333, none, n, 0.0038671496234499, 8, 10, 11, 2863, 810, 70, 2, 2, 0, 1919, 
2020-12-15T14:07:54.037909, 52.5476283333, 13.3717216667, none, n, 0.0038671496234499, 8, 10, 12, 2863, 818, 73, 2, 2, 0, 1919, 
2020-12-15T14:07:55.053547, 52.54758, 13.3717316667, none, n, 0.0038671496234499, 8, 10, 12, 2863, 818, 73, 2, 2, 0, 1919, 
2020-12-15T14:07:56.067855, 52.5475266667, 13.3717483333, none, n, 0.0052764745166936, 8, 10, 11, 2887, 810, 66, 2, 2, 0, 1919, 
2020-12-15T14:07:57.087631, 52.5474833333, 13.3717633333, none, n, 0.0052764745166936, 8, 10, 11, 2887, 810, 66, 2, 2, 0, 1919, 
2020-12-15T14:07:58.104552, 52.5474466667, 13.371775, none, n, 0.0052764745166936, 8, 10, 11, 2908, 825, 59, 2, 2, 0, 1919, 
2020-12-15T14:07:59.120586, 52.5474166667, 13.3717766667, none, n, 0.0052764745166936, 9, 11, 12, 2908, 825, 59, 2, 2, 0, 1919, 
2020-12-15T14:08:00.136687, 52.5473933333, 13.3717816667, none, n, 0.0052764745166936, 9, 10, 13, 2863, 810, 56, 4, 4, 0, 1919, 
2020-12-15T14:08:01.153723, 52.54735, 13.37179, none, n, 0.0052764745166936, 9, 10, 13, 2863, 810, 56, 4, 4, 0, 1919, 
2020-12-15T14:08:02.171860, 52.54729, 13.3717966667, none, n, 0.0052764745166936, 8, 10, 11, 2908, 830, 49, 2, 2, 0, 1919, 
2020-12-15T14:08:03.188244, 52.547235, 13.3718016667, none, n, 0.0052764745166936, 8, 10, 11, 2908, 830, 49, 2, 2, 0, 1919, 
2020-12-15T14:08:04.216126, 52.547185, 13.3718, none, n, 0.005450243945462, 8, 9, 10, 2863, 815, 49, 2, 2, 0, 1919, 
2020-12-15T14:08:05.241394, 52.5471416667, 13.3717966667, none, n, 0.005450243945462, 8, 9, 10, 2863, 815, 49, 2, 2, 0, 1919, 
2020-12-15T14:08:06.259718, 52.5470966667, 13.3718033333, none, n, 0.005450243945462, 7, 9, 11, 2857, 813, 51, 4, 4, 0, 1919, 
2020-12-15T14:08:07.272637, 52.547065, 13.3718116667, none, n, 0.005450243945462, 7, 9, 11, 2857, 813, 51, 4, 4, 0, 1919, 
2020-12-15T14:08:08.294209, 52.54704, 13.371825, none, n, 0.005450243945462, 7, 8, 11, 2866, 813, 36, 4, 4, 0, 1919, 
2020-12-15T14:08:09.310618, 52.5470116667, 13.37184, none, n, 0.005450243945462, 7, 8, 11, 2866, 813, 36, 4, 4, 0, 1919, 
2020-12-15T14:08:10.327750, 52.54698, 13.37186, none, n, 0.005450243945462, 8, 10, 12, 2935, 836, 48, 6, 4, 0, 1919, 
2020-12-15T14:08:11.345011, 52.5469433333, 13.371885, none, n, 0.005450243945462, 8, 10, 12, 2935, 836, 48, 6, 4, 0, 1919, 
2020-12-15T14:08:12.375711, 52.5469066667, 13.3719166667, none, ne, 0.0045627029654096, 8, 11, 13, 3132, 856, 67, 8, 4, 0, 1919, 
2020-12-15T14:08:13.392938, 52.5468733333, 13.3719483333, none, ne, 0.0045627029654096, 8, 11, 13, 3132, 856, 67, 8, 4, 0, 1919, 
2020-12-15T14:08:14.409687, 52.5468416667, 13.3719783333, none, ne, 0.0045627029654096, 9, 12, 14, 3365, 881, 69, 8, 4, 0, 1919, 
2020-12-15T14:08:15.426116, 52.5468116667, 13.3719983333, none, ne, 0.0045627029654096, 9, 12, 14, 3365, 881, 69, 8, 4, 0, 1919, 
2020-12-15T14:08:16.443665, 52.5467933333, 13.3720183333, none, ne, 0.0045627029654096, 10, 13, 15, 3341, 881, 74, 8, 4, 0, 1919, 
2020-12-15T14:08:17.460872, 52.5467783333, 13.37203, none, ne, 0.0045627029654096, 10, 13, 15, 3341, 881, 74, 8, 4, 0, 1919, 
2020-12-15T14:08:18.479801, 52.5467666667, 13.3720416667, none, ne, 0.0045627029654096, 10, 13, 16, 3192, 878, 78, 10, 6, 0, 1919, 
2020-12-15T14:08:19.496237, 52.5467566667, 13.3720483333, none, ne, 0.0045627029654096, 9, 12, 15, 3192, 878, 78, 10, 6, 0, 1919, 
2020-12-15T14:08:21.531827, 52.5467316667, 13.3720533333, none, ne, 0.0030774508371112, 9, 13, 15, 3356, 888, 86, 8, 4, 0, 1919, 
2020-12-15T14:08:22.546150, 52.5467233333, 13.3720533333, none, ne, 0.0030774508371112, 9, 13, 15, 3356, 888, 86, 8, 4, 0, 1919, 
2020-12-15T14:08:23.560962, 52.5467116667, 13.372055, none, ne, 0.0030774508371112, 8, 12, 15, 3159, 860, 93, 8, 4, 0, 1919, 
2020-12-15T14:08:24.581122, 52.5466883333, 13.372065, none, ne, 0.0030774508371112, 9, 13, 16, 3159, 860, 93, 8, 4, 0, 1919, 
2020-12-15T14:08:25.596942, 52.5466633333, 13.37208, none, ne, 0.0030774508371112, 9, 14, 16, 3347, 875, 100, 8, 4, 0, 1919, 
2020-12-15T14:08:26.612739, 52.5466416667, 13.3720933333, none, ne, 0.0030774508371112, 9, 14, 16, 3347, 875, 100, 8, 4, 0, 1919, 
