Time,b,c,d,Direction,f,PM1.0,PM2.5,PM10.0,0.3μm,0.5μm,1.0μm,2.5μm,5.0μm,10.0μm,p
2020-12-09T11:02:28.331684, 52.5566816667, 13.3658483333, none, sw, 0.00095956655036375, 47, 78, 87, 13869, 4157, 872, 49, 10, 2, 1919 
2020-12-09T11:02:29.349446, 52.5567083333, 13.3658416667, none, sw, 0.00095956655036375, 44, 74, 86, 13352, 3954, 852, 53, 11, 2, 1919 
2020-12-09T11:02:30.365458, 52.5567366667, 13.3658333333, none, sw, 0.00095956655036375, 43, 76, 87, 13098, 3912, 868, 60, 11, 2, 1919 
2020-12-09T11:02:31.381896, 52.55677, 13.3658266667, none, sw, 0.00095956655036375, 44, 78, 89, 13627, 4126, 882, 58, 11, 1, 1919 
2020-12-09T11:02:32.398654, 52.5568066667, 13.3658166667, none, sw, 0.00095956655036375, 46, 79, 89, 13609, 4112, 856, 60, 11, 1, 1919 
2020-12-09T11:02:33.415191, 52.5568416667, 13.365805, none, sw, 0.00095956655036375, 44, 78, 89, 13173, 3913, 858, 66, 12, 1, 1919 
2020-12-09T11:02:34.431644, 52.55688, 13.3657933333, none, s, 0.0038226120911952, 44, 79, 92, 13319, 3905, 864, 72, 14, 6, 1919 
2020-12-09T11:02:35.448124, 52.5569183333, 13.3657866667, none, s, 0.0038226120911952, 43, 79, 91, 13179, 3897, 874, 74, 12, 7, 1919 
2020-12-09T11:02:36.464682, 52.556955, 13.3657783333, none, s, 0.0038226120911952, 42, 81, 93, 13146, 3885, 888, 78, 12, 7, 1919 
2020-12-09T11:02:37.481186, 52.5569916667, 13.3657666667, none, s, 0.0038226120911952, 42, 79, 91, 13158, 3905, 876, 68, 11, 6, 1919 
2020-12-09T11:02:38.498198, 52.5570266667, 13.3657583333, none, s, 0.0038226120911952, 43, 82, 91, 13391, 3935, 888, 66, 10, 6, 1919 
2020-12-09T11:02:39.517097, 52.5570633333, 13.3657516667, none, s, 0.0038226120911952, 45, 84, 95, 13648, 4102, 1046, 70, 12, 9, 1919 
2020-12-09T11:02:40.520285, 52.5571016667, 13.3657416667, none, s, 0.0038226120911952, 45, 84, 95, 13648, 4102, 1046, 70, 12, 9, 1919 
2020-12-09T11:02:41.540776, 52.5571383333, 13.3657316667, none, s, 0.0038226120911952, 43, 84, 94, 13436, 3951, 1048, 66, 13, 9, 1919 
2020-12-09T11:02:42.558608, 52.557175, 13.3657216667, none, s, 0.0047369124015612, 43, 84, 94, 13436, 3951, 1048, 66, 13, 9, 1919 
2020-12-09T11:02:43.574762, 52.5572116667, 13.36571, none, s, 0.0047369124015612, 42, 79, 90, 12859, 3865, 1032, 59, 12, 9, 1919 
2020-12-09T11:02:44.589862, 52.5572483333, 13.3657, none, s, 0.0047369124015612, 42, 79, 90, 12859, 3865, 1032, 59, 12, 9, 1919 
2020-12-09T11:02:45.609051, 52.5572866667, 13.365695, none, s, 0.0047369124015612, 42, 79, 90, 13065, 3879, 1042, 55, 11, 9, 1919 
2020-12-09T11:02:46.625585, 52.5573216667, 13.3656916667, none, s, 0.0047369124015612, 42, 79, 90, 13065, 3879, 1042, 55, 11, 9, 1919 
2020-12-09T11:02:47.641944, 52.5573566667, 13.3656833333, none, s, 0.0047369124015612, 42, 81, 91, 13119, 3910, 1048, 51, 11, 10, 1919 
2020-12-09T11:02:48.658605, 52.5573933333, 13.365675, none, s, 0.0047369124015612, 42, 81, 91, 13119, 3910, 1048, 51, 11, 10, 1919 
2020-12-09T11:02:49.675339, 52.55743, 13.3656683333, none, s, 0.0047369124015612, 41, 76, 82, 12859, 3859, 1024, 37, 7, 5, 1919 
2020-12-09T11:02:50.691628, 52.5574633333, 13.36566, none, s, 0.0046187156943001, 41, 77, 84, 12865, 3872, 1032, 41, 7, 4, 1919 
2020-12-09T11:02:51.708316, 52.5574966667, 13.3656516667, none, s, 0.0046187156943001, 42, 78, 86, 13164, 3927, 1038, 45, 7, 4, 1919 
2020-12-09T11:02:52.724236, 52.5575316667, 13.3656433333, none, s, 0.0046187156943001, 42, 79, 86, 13364, 3927, 1036, 49, 7, 4, 1919 
2020-12-09T11:02:53.740864, 52.5575666667, 13.3656366667, none, s, 0.0046187156943001, 41, 78, 86, 13400, 3933, 1042, 47, 8, 4, 1919 
2020-12-09T11:02:54.756786, 52.5576033333, 13.3656316667, none, s, 0.0046187156943001, 41, 77, 83, 13334, 3912, 1024, 41, 5, 1, 1919 
2020-12-09T11:02:55.773747, 52.5576383333, 13.3656266667, none, s, 0.0046187156943001, 41, 78, 83, 13382, 3925, 1024, 41, 5, 1, 1919 
2020-12-09T11:02:56.789800, 52.5576733333, 13.36562, none, s, 0.0046187156943001, 41, 79, 84, 13406, 3935, 884, 46, 5, 1, 1919 
2020-12-09T11:02:57.806279, 52.5577066667, 13.3656133333, none, s, 0.0046187156943001, 41, 80, 85, 13358, 3939, 1032, 50, 5, 1, 1919 
2020-12-09T11:02:58.823372, 52.5577416667, 13.3656066667, none, s, 0.0044512282645133, 41, 80, 84, 13158, 3915, 892, 52, 4, 0, 1919 
2020-12-09T11:02:59.839976, 52.5577733333, 13.3656, none, s, 0.0044512282645133, 42, 82, 87, 13430, 4098, 1040, 56, 3, 0, 1919 
2020-12-09T11:03:00.856715, 52.557805, 13.3655966667, none, s, 0.0044512282645133, 43, 78, 84, 13424, 3957, 890, 48, 2, 0, 1919 
2020-12-09T11:03:01.874636, 52.5578366667, 13.3655883333, none, s, 0.0044512282645133, 42, 76, 81, 13170, 3924, 892, 40, 2, 0, 1919 
2020-12-09T11:03:02.891156, 52.5578666667, 13.3655783333, none, s, 0.0044512282645133, 42, 76, 81, 13170, 3924, 892, 40, 2, 0, 1919 
2020-12-09T11:03:03.908439, 52.5578983333, 13.36557, none, s, 0.0044512282645133, 42, 74, 78, 12898, 3900, 892, 36, 2, 0, 1919 
2020-12-09T11:03:04.926607, 52.55793, 13.365565, none, s, 0.0044512282645133, 42, 74, 78, 12898, 3900, 892, 36, 2, 0, 1919 
2020-12-09T11:03:05.942732, 52.5579633333, 13.3655616667, none, s, 0.0044512282645133, 44, 76, 80, 13056, 3909, 886, 36, 1, 0, 1919 
2020-12-09T11:03:06.960236, 52.557995, 13.36556, none, s, 0.0040493515288109, 44, 76, 80, 13056, 3909, 886, 36, 1, 0, 1919 
2020-12-09T11:03:07.977234, 52.5580283333, 13.365555, none, s, 0.0040493515288109, 44, 74, 79, 12895, 3899, 878, 38, 2, 1, 1919 
2020-12-09T11:03:08.994336, 52.55806, 13.36555, none, s, 0.0040493515288109, 45, 77, 84, 13355, 3963, 888, 48, 4, 4, 1919 
2020-12-09T11:03:10.013325, 52.5580933333, 13.365545, none, s, 0.0040493515288109, 45, 75, 84, 13319, 3947, 892, 48, 5, 4, 1919 
2020-12-09T11:03:12.030046, 52.558185, 13.365515, none, s, 0.0040493515288109, 44, 74, 84, 13137, 3912, 868, 48, 8, 7, 1919 
2020-12-09T11:03:13.049693, 52.5582133333, 13.3655, none, s, 0.0040493515288109, 45, 73, 83, 13331, 3932, 856, 48, 8, 7, 1919 
2020-12-09T11:03:14.056252, 52.558245, 13.3654916667, none, s, 0.0040256852271818, 43, 72, 82, 13059, 3887, 842, 46, 8, 7, 1919 
2020-12-09T11:03:15.077827, 52.558275, 13.3654783333, none, s, 0.0040256852271818, 43, 75, 84, 13161, 3914, 874, 46, 8, 7, 1919 
2020-12-09T11:03:16.094967, 52.5583033333, 13.365465, none, s, 0.0040256852271818, 46, 80, 90, 13615, 4099, 884, 60, 11, 8, 1919 
2020-12-09T11:03:17.111651, 52.5583316667, 13.36545, none, s, 0.0040256852271818, 46, 83, 96, 13645, 4099, 892, 68, 14, 9, 1919 
2020-12-09T11:03:18.128331, 52.5583616667, 13.3654366667, none, s, 0.0040256852271818, 48, 84, 97, 14105, 4159, 1030, 70, 14, 9, 1919 
2020-12-09T11:03:19.145994, 52.5583916667, 13.365415, none, s, 0.0040256852271818, 48, 88, 99, 14356, 4202, 1044, 72, 13, 8, 1919 
2020-12-09T11:03:20.161633, 52.5584233333, 13.3654, none, s, 0.0040256852271818, 47, 82, 93, 13890, 4138, 894, 62, 10, 5, 1919 
2020-12-09T11:03:21.179074, 52.5584566667, 13.36538, none, s, 0.0040256852271818, 47, 88, 97, 14102, 4164, 1048, 74, 9, 5, 1919 
2020-12-09T11:03:22.195475, 52.5584866667, 13.3653633333, none, sw, 0.0040339922055319, 48, 89, 98, 14150, 4191, 1054, 76, 9, 3, 1919 
2020-12-09T11:03:23.212209, 52.5585166667, 13.365345, none, sw, 0.0040339922055319, 46, 89, 97, 13869, 4142, 1068, 74, 9, 3, 1919 
2020-12-09T11:03:24.235117, 52.5585466667, 13.3653316667, none, sw, 0.0040339922055319, 46, 89, 97, 13869, 4142, 1068, 74, 9, 3, 1919 
2020-12-09T11:03:25.252501, 52.558575, 13.3653183333, none, sw, 0.0040339922055319, 47, 89, 97, 13887, 4154, 1076, 72, 9, 3, 1919 
2020-12-09T11:03:26.270231, 52.5586, 13.3653, none, sw, 0.0040339922055319, 47, 89, 97, 13887, 4154, 1076, 72, 9, 3, 1919 
2020-12-09T11:03:27.287757, 52.55863, 13.3652833333, none, sw, 0.0040339922055319, 47, 87, 96, 13887, 4156, 1056, 69, 9, 3, 1919 
2020-12-09T11:03:28.296373, 52.55866, 13.3652683333, none, sw, 0.0040339922055319, 47, 87, 96, 13887, 4156, 1056, 69, 9, 3, 1919 
2020-12-09T11:03:29.319137, 52.55869, 13.3652483333, none, sw, 0.0040339922055319, 46, 85, 91, 13633, 4130, 1036, 61, 7, 2, 1919 
2020-12-09T11:03:30.336463, 52.5587216667, 13.3652316667, none, sw, 0.0039435887611952, 46, 85, 92, 13633, 4130, 1036, 61, 7, 2, 1919 
2020-12-09T11:03:31.359223, 52.5587516667, 13.3652166667, none, sw, 0.0039435887611952, 43, 78, 84, 12671, 3864, 858, 53, 5, 2, 1919 
2020-12-09T11:03:32.377599, 52.55878, 13.3652, none, sw, 0.0039435887611952, 40, 72, 77, 11882, 3619, 830, 46, 5, 2, 1919 
2020-12-09T11:03:33.393531, 52.5588116667, 13.3651916667, none, sw, 0.0039435887611952, 39, 70, 77, 11810, 3586, 822, 46, 6, 3, 1919 
2020-12-09T11:03:34.418389, 52.5588416667, 13.3651783333, none, sw, 0.0039435887611952, 39, 71, 77, 11607, 3435, 824, 50, 6, 3, 1919 
2020-12-09T11:03:35.415078, 52.5588716667, 13.365165, none, sw, 0.0039435887611952, 39, 68, 76, 11619, 3435, 820, 40, 9, 4, 1919 
2020-12-09T11:03:36.440064, 52.558905, 13.36515, none, sw, 0.0039435887611952, 38, 65, 72, 11308, 3370, 816, 36, 6, 3, 1919 
2020-12-09T11:03:37.457607, 52.5589366667, 13.365135, none, sw, 0.0039435887611952, 37, 63, 70, 11090, 3340, 804, 38, 6, 3, 1919 
2020-12-09T11:03:38.480829, 52.5589666667, 13.365115, none, sw, 0.0040516447307363, 37, 65, 74, 11320, 3353, 814, 46, 7, 4, 1919 
2020-12-09T11:03:39.498677, 52.5589966667, 13.3650983333, none, sw, 0.0040516447307363, 37, 69, 81, 11550, 3387, 836, 59, 12, 5, 1919 
2020-12-09T11:03:40.503792, 52.559025, 13.365085, none, sw, 0.0040516447307363, 36, 71, 83, 11350, 3358, 840, 65, 12, 6, 1919 
2020-12-09T11:03:41.524829, 52.5590533333, 13.3650683333, none, sw, 0.0040516447307363, 40, 76, 92, 12142, 3618, 1030, 75, 14, 8, 1919 
2020-12-09T11:03:42.541348, 52.5590833333, 13.3650516667, none, sw, 0.0040516447307363, 42, 81, 99, 12575, 3685, 1048, 86, 17, 11, 1919 
2020-12-09T11:03:43.558654, 52.559115, 13.3650433333, none, sw, 0.0040516447307363, 42, 80, 97, 12390, 3679, 1042, 82, 16, 10, 1919 
2020-12-09T11:03:44.574441, 52.5591466667, 13.3650283333, none, sw, 0.0040516447307363, 41, 78, 96, 12360, 3655, 1026, 86, 16, 10, 1919 
2020-12-09T11:03:45.598061, 52.5591783333, 13.3650116667, none, sw, 0.0040516447307363, 40, 78, 93, 12118, 3622, 1024, 88, 13, 9, 1919 
2020-12-09T11:03:46.619934, 52.5592116667, 13.3649966667, none, sw, 0.0040561592259086, 41, 78, 97, 12348, 3654, 1026, 92, 16, 10, 1919 
2020-12-09T11:03:47.637005, 52.559245, 13.364985, none, sw, 0.0040561592259086, 43, 81, 98, 12841, 3863, 1034, 88, 17, 10, 1919 
2020-12-09T11:03:48.654248, 52.5592816667, 13.364975, none, sw, 0.0040561592259086, 45, 83, 99, 13182, 3929, 1032, 88, 16, 9, 1919 
2020-12-09T11:03:49.678277, 52.5593166667, 13.3649683333, none, sw, 0.0040561592259086, 45, 83, 94, 13116, 3923, 892, 82, 11, 8, 1919 
2020-12-09T11:03:50.700804, 52.559355, 13.3649666667, none, sw, 0.0040561592259086, 46, 79, 98, 13358, 3948, 878, 78, 19, 10, 1919 
2020-12-09T11:03:51.716522, 52.559395, 13.36498, none, sw, 0.0040561592259086, 45, 78, 92, 13418, 3952, 852, 70, 16, 7, 1919 
2020-12-09T11:03:52.733640, 52.5594333333, 13.3649933333, none, sw, 0.0040561592259086, 45, 78, 88, 13424, 3946, 858, 62, 13, 4, 1919 
2020-12-09T11:03:53.749384, 52.5594716667, 13.365005, none, sw, 0.0040561592259086, 48, 83, 96, 14132, 4169, 888, 72, 14, 5, 1919 
2020-12-09T11:03:54.766087, 52.55951, 13.3650183333, none, s, 0.0047436639573257, 50, 86, 98, 14619, 4388, 1032, 64, 14, 5, 1919 
2020-12-09T11:03:55.782841, 52.5595466667, 13.365025, none, s, 0.0047436639573257, 50, 86, 98, 14861, 4423, 1028, 62, 14, 5, 1919 
2020-12-09T11:03:56.799008, 52.559585, 13.36503, none, s, 0.0047436639573257, 50, 87, 97, 14867, 4433, 1036, 62, 12, 4, 1919 
2020-12-09T11:03:57.816265, 52.5596216667, 13.365035, none, s, 0.0047436639573257, 50, 88, 97, 14849, 4423, 1036, 64, 11, 4, 1919 
2020-12-09T11:03:58.831481, 52.5596583333, 13.3650366667, none, s, 0.0047436639573257, 50, 88, 97, 14849, 4423, 1036, 64, 11, 4, 1919 
2020-12-09T11:03:59.848694, 52.5596933333, 13.3650333333, none, s, 0.0047436639573257, 49, 85, 95, 14362, 4365, 1050, 56, 12, 4, 1919 
2020-12-09T11:04:00.866891, 52.55973, 13.3650266667, none, s, 0.0047436639573257, 49, 85, 95, 14362, 4365, 1050, 56, 12, 4, 1919 
2020-12-09T11:04:01.883003, 52.5597666667, 13.36502, none, s, 0.0047436639573257, 49, 83, 96, 14398, 4355, 1052, 52, 15, 5, 1919 
2020-12-09T11:04:02.899883, 52.559805, 13.36502, none, s, 0.0046861030537566, 49, 83, 96, 14398, 4355, 1052, 52, 15, 5, 1919 
2020-12-09T11:04:03.916636, 52.559845, 13.36502, none, s, 0.0046861030537566, 48, 85, 92, 14144, 4198, 1074, 52, 7, 3, 1919 
2020-12-09T11:04:04.933913, 52.559885, 13.36502, none, s, 0.0046861030537566, 48, 85, 92, 14144, 4198, 1074, 52, 7, 3, 1919 
2020-12-09T11:04:05.950693, 52.559925, 13.3650216667, none, s, 0.0046861030537566, 49, 89, 96, 14380, 4382, 1104, 58, 7, 3, 1919 
2020-12-09T11:04:06.967708, 52.559965, 13.3650233333, none, s, 0.0046861030537566, 50, 93, 101, 14604, 4404, 1130, 64, 10, 3, 1919 
2020-12-09T11:04:07.985589, 52.560005, 13.3650266667, none, s, 0.0046861030537566, 48, 89, 97, 14147, 4210, 1106, 58, 9, 2, 1919 
2020-12-09T11:04:09.002385, 52.5600416667, 13.3650283333, none, s, 0.0046861030537566, 45, 88, 97, 13570, 4109, 1106, 64, 10, 3, 1919 
2020-12-09T11:04:10.017216, 52.56008, 13.3650266667, none, s, 0.0046861030537566, 45, 87, 98, 13570, 3967, 1090, 68, 15, 3, 1919 
2020-12-09T11:04:14.040592, 52.5602716667, 13.3650133333, none, s, 0.0074132696923882, 47, 88, 99, 13941, 4162, 1096, 62, 14, 3, 1919 
2020-12-09T11:04:15.044994, 52.5603083333, 13.36501, none, s, 0.0074132696923882, 47, 90, 102, 14365, 4218, 1104, 62, 15, 3, 1919 
2020-12-09T11:04:16.064685, 52.560345, 13.3650066667, none, s, 0.0074132696923882, 48, 88, 98, 14395, 4220, 1076, 61, 14, 3, 1919 
2020-12-09T11:04:17.083899, 52.5603816667, 13.3650033333, none, s, 0.0074132696923882, 47, 87, 96, 14087, 4183, 1072, 59, 11, 2, 1919 
2020-12-09T11:04:18.094588, 52.56042, 13.3650016667, none, s, 0.0074132696923882, 48, 90, 98, 14371, 4360, 1080, 59, 10, 1, 1919 
2020-12-09T11:04:19.109813, 52.5604566667, 13.365, none, s, 0.0074132696923882, 46, 85, 94, 13830, 4135, 1050, 55, 10, 1, 1919 
2020-12-09T11:04:20.124944, 52.560495, 13.3649966667, none, s, 0.0074132696923882, 43, 78, 85, 13065, 3877, 864, 47, 7, 1, 1919 
2020-12-09T11:04:21.144653, 52.5605333333, 13.3649933333, none, s, 0.0074132696923882, 43, 78, 85, 13107, 3887, 886, 43, 7, 1, 1919 
2020-12-09T11:04:22.154633, 52.5605733333, 13.36499, none, s, 0.004797257667488, 44, 79, 85, 13343, 3929, 1028, 37, 6, 0, 1919 
2020-12-09T11:04:23.178987, 52.5606116667, 13.3649883333, none, s, 0.004797257667488, 43, 79, 80, 13107, 3906, 1026, 27, 1, 0, 1919 
2020-12-09T11:04:24.196179, 52.56065, 13.3649883333, none, s, 0.004797257667488, 43, 79, 80, 13107, 3906, 1026, 27, 1, 0, 1919 
2020-12-09T11:04:25.213034, 52.5606916667, 13.3649833333, none, s, 0.004797257667488, 43, 77, 78, 12635, 3851, 880, 29, 1, 0, 1919 
2020-12-09T11:04:26.231095, 52.56073, 13.3649816667, none, s, 0.004797257667488, 43, 77, 78, 12635, 3851, 880, 29, 1, 0, 1919 
2020-12-09T11:04:27.247839, 52.56077, 13.3649766667, none, s, 0.004797257667488, 41, 74, 76, 12127, 3650, 878, 31, 1, 0, 1919 
2020-12-09T11:04:28.264677, 52.56081, 13.3649666667, none, s, 0.004797257667488, 41, 74, 76, 12127, 3650, 878, 31, 1, 0, 1919 
2020-12-09T11:04:29.281161, 52.5608483333, 13.3649583333, none, s, 0.004797257667488, 41, 75, 79, 12309, 3658, 1028, 34, 1, 0, 1919 
2020-12-09T11:04:30.299449, 52.5608866667, 13.3649516667, none, s, 0.0049910316488152, 41, 76, 80, 12309, 3658, 1028, 34, 1, 0, 1919 
2020-12-09T11:04:31.316001, 52.560925, 13.3649483333, none, s, 0.0049910316488152, 42, 77, 82, 12387, 3679, 890, 40, 2, 0, 1919 
2020-12-09T11:04:32.332265, 52.5609633333, 13.364945, none, s, 0.0049910316488152, 42, 77, 82, 12387, 3679, 890, 40, 2, 0, 1919 
2020-12-09T11:04:33.348422, 52.5609983333, 13.3649383333, none, s, 0.0049910316488152, 40, 71, 76, 11852, 3592, 844, 34, 2, 0, 1919 
2020-12-09T11:04:34.364936, 52.561035, 13.3649283333, none, s, 0.0049910316488152, 41, 72, 78, 12103, 3625, 864, 34, 3, 0, 1919 
2020-12-09T11:04:35.381370, 52.5610683333, 13.36492, none, s, 0.0049910316488152, 42, 77, 83, 12381, 3694, 894, 42, 4, 0, 1919 
2020-12-09T11:04:36.397321, 52.561105, 13.36491, none, s, 0.0049910316488152, 41, 77, 83, 12133, 3663, 874, 50, 5, 0, 1919 
2020-12-09T11:04:37.414049, 52.56114, 13.3648966667, none, s, 0.0049910316488152, 40, 75, 82, 12157, 3657, 860, 54, 6, 0, 1919 
2020-12-09T11:04:38.417231, 52.5611733333, 13.3648816667, none, s, 0.0046035779143848, 39, 76, 83, 11882, 3605, 874, 62, 6, 0, 1919 
2020-12-09T11:04:39.438753, 52.5612066667, 13.364865, none, s, 0.0046035779143848, 39, 78, 85, 11870, 3599, 892, 62, 6, 0, 1919 
2020-12-09T11:04:40.455208, 52.5612416667, 13.3648483333, none, s, 0.0046035779143848, 38, 78, 86, 11843, 3443, 876, 64, 6, 1, 1919 
2020-12-09T11:04:41.471780, 52.5612733333, 13.36483, none, s, 0.0046035779143848, 37, 77, 86, 11386, 3398, 858, 70, 7, 2, 1919 
2020-12-09T11:04:42.499049, 52.561305, 13.364815, none, s, 0.0046035779143848, 36, 75, 86, 11269, 3355, 850, 72, 11, 2, 1919 
2020-12-09T11:04:43.507793, 52.5613383333, 13.3648033333, none, s, 0.0046035779143848, 37, 76, 90, 11386, 3391, 872, 76, 12, 2, 1919 
2020-12-09T11:04:44.529466, 52.5613733333, 13.3647933333, none, s, 0.0046035779143848, 35, 75, 87, 11299, 3374, 842, 76, 12, 3, 1919 
2020-12-09T11:04:45.545763, 52.5614066667, 13.3647816667, none, s, 0.0046035779143848, 35, 74, 86, 11317, 3380, 832, 74, 11, 3, 1919 
2020-12-09T11:04:46.563045, 52.56144, 13.3647766667, none, s, 0.004355657956476, 35, 74, 86, 11317, 3380, 832, 74, 11, 3, 1919 
2020-12-09T11:04:47.579129, 52.561475, 13.3647733333, none, s, 0.004355657956476, 34, 69, 83, 11012, 3194, 818, 64, 11, 4, 1919 
2020-12-09T11:04:48.594971, 52.5615066667, 13.3647716667, none, s, 0.004355657956476, 34, 68, 79, 10594, 3146, 804, 60, 10, 4, 1919 
2020-12-09T11:04:49.610997, 52.56154, 13.36477, none, s, 0.004355657956476, 34, 66, 77, 10564, 3132, 784, 58, 10, 4, 1919 
2020-12-09T11:04:50.628005, 52.561575, 13.3647683333, none, s, 0.004355657956476, 32, 61, 73, 10023, 2914, 620, 56, 10, 4, 1919 
2020-12-09T11:04:51.639865, 52.56161, 13.36477, none, s, 0.004355657956476, 31, 56, 67, 9476, 2837, 588, 49, 9, 3, 1919 
2020-12-09T11:04:52.654847, 52.5616466667, 13.36477, none, s, 0.004355657956476, 30, 52, 60, 9022, 2641, 568, 40, 8, 2, 1919 
2020-12-09T11:04:53.680185, 52.5616833333, 13.36477, none, s, 0.004355657956476, 29, 51, 55, 8786, 2615, 550, 36, 3, 2, 1919 
2020-12-09T11:04:54.696848, 52.56172, 13.3647683333, none, s, 0.0044485208616323, 27, 51, 53, 8541, 2571, 542, 34, 2, 2, 1919 
2020-12-09T11:04:55.718391, 52.5617566667, 13.3647666667, none, s, 0.0044485208616323, 26, 47, 51, 8233, 2371, 532, 34, 2, 1, 1919 
2020-12-09T11:04:56.738026, 52.5617916667, 13.3647666667, none, s, 0.0044485208616323, 25, 44, 47, 7761, 2174, 516, 30, 2, 1, 1919 
2020-12-09T11:04:57.751935, 52.56183, 13.364765, none, s, 0.0044485208616323, 25, 46, 53, 7967, 2332, 538, 40, 6, 1, 1919 
2020-12-09T11:04:58.770343, 52.5618666667, 13.36477, none, s, 0.0044485208616323, 24, 46, 53, 7713, 2171, 532, 44, 6, 1, 1919 
2020-12-09T11:04:59.788120, 52.5619016667, 13.3647783333, none, s, 0.0044485208616323, 23, 44, 50, 7429, 2122, 514, 40, 6, 1, 1919 
2020-12-09T11:05:00.804168, 52.5619366667, 13.364785, none, s, 0.0044485208616323, 23, 44, 50, 7429, 2122, 514, 40, 6, 1, 1919 
2020-12-09T11:05:01.820423, 52.56197, 13.3647866667, none, s, 0.0044485208616323, 24, 45, 53, 7489, 2136, 524, 46, 7, 1, 1919 
2020-12-09T11:05:02.838304, 52.5619983333, 13.36479, none, s, 0.0044262618483629, 25, 48, 58, 7794, 2319, 556, 51, 8, 2, 1919 
2020-12-09T11:05:03.855804, 52.5620233333, 13.36479, none, s, 0.0044262618483629, 25, 50, 61, 7988, 2337, 566, 56, 11, 5, 1919 
2020-12-09T11:05:04.873003, 52.5620483333, 13.36478, none, s, 0.0044262618483629, 24, 50, 62, 7770, 2171, 574, 58, 12, 6, 1919 
2020-12-09T11:05:05.889640, 52.56208, 13.36477, none, s, 0.0044262618483629, 24, 47, 61, 7546, 2145, 562, 56, 13, 7, 1919 
2020-12-09T11:05:06.902537, 52.56211, 13.364765, none, s, 0.0044262618483629, 24, 50, 63, 7740, 2313, 586, 54, 13, 8, 1919 
2020-12-09T11:05:07.905747, 52.5621416667, 13.3647583333, none, s, 0.0044262618483629, 25, 51, 64, 8018, 2350, 592, 54, 13, 8, 1919 
2020-12-09T11:05:08.925096, 52.5621733333, 13.3647516667, none, s, 0.0044262618483629, 25, 49, 60, 7776, 2314, 572, 48, 11, 8, 1919 
2020-12-09T11:05:09.948541, 52.5622033333, 13.3647483333, none, s, 0.0044262618483629, 26, 50, 63, 8206, 2355, 580, 46, 12, 9, 1919 
2020-12-09T11:05:10.965480, 52.5622316667, 13.3647433333, none, s, 0.0037338152173536, 29, 52, 65, 8765, 2570, 600, 46, 12, 9, 1919 
2020-12-09T11:05:11.981742, 52.5622583333, 13.3647383333, none, s, 0.0037338152173536, 30, 56, 68, 9506, 2663, 612, 52, 11, 9, 1919 
2020-12-09T11:05:12.998998, 52.5622816667, 13.3647333333, none, s, 0.0037338152173536, 30, 53, 67, 9294, 2631, 602, 52, 10, 8, 1919 
2020-12-09T11:05:14.016385, 52.5623066667, 13.3647316667, none, s, 0.0037338152173536, 29, 52, 64, 9022, 2590, 582, 50, 8, 6, 1919 
2020-12-09T11:05:16.034827, 52.5623816667, 13.3647116667, none, s, 0.0037338152173536, 29, 52, 64, 9022, 2590, 582, 50, 8, 6, 1919 
2020-12-09T11:05:17.051411, 52.5624033333, 13.36471, none, s, 0.0037338152173536, 29, 50, 59, 8810, 2577, 562, 43, 7, 5, 1919 
2020-12-09T11:05:18.074434, 52.5624283333, 13.3647033333, none, s, 0.0031478296903479, 29, 50, 59, 8810, 2577, 562, 43, 7, 5, 1919 
2020-12-09T11:05:19.099857, 52.5624466667, 13.3646916667, none, s, 0.0031478296903479, 29, 50, 59, 8780, 2571, 564, 40, 6, 4, 1919 
2020-12-09T11:05:20.105676, 52.562465, 13.3646866667, none, s, 0.0031478296903479, 29, 50, 59, 8780, 2571, 564, 40, 6, 4, 1919 
2020-12-09T11:05:21.125817, 52.5624833333, 13.36468, none, s, 0.0031478296903479, 26, 45, 53, 8251, 2348, 518, 37, 5, 3, 1919 
2020-12-09T11:05:22.149105, 52.5625, 13.36467, none, s, 0.0031478296903479, 26, 44, 53, 8203, 2334, 516, 39, 6, 4, 1919 
2020-12-09T11:05:23.165842, 52.562515, 13.3646616667, none, s, 0.0031478296903479, 26, 45, 53, 8251, 2336, 514, 41, 4, 3, 1919 
2020-12-09T11:05:24.182889, 52.56253, 13.3646483333, none, s, 0.0031478296903479, 25, 42, 51, 7979, 2174, 368, 41, 4, 3, 1919 
2020-12-09T11:05:25.200886, 52.5625433333, 13.36463, none, s, 0.0031478296903479, 24, 42, 52, 7710, 2156, 362, 43, 7, 4, 1919 
2020-12-09T11:05:26.218358, 52.562545, 13.3646, none, sw, 0.0021048057369585, 23, 40, 53, 7429, 2119, 512, 41, 12, 5, 1919 
2020-12-09T11:05:27.234592, 52.56254, 13.3645666667, none, sw, 0.0021048057369585, 23, 42, 53, 7477, 2129, 512, 39, 12, 5, 1919 
2020-12-09T11:05:28.257262, 52.56254, 13.364535, none, sw, 0.0021048057369585, 25, 45, 58, 8015, 2336, 532, 45, 12, 4, 1919 
2020-12-09T11:05:29.276972, 52.562535, 13.3645066667, none, sw, 0.0021048057369585, 26, 50, 64, 8738, 2431, 552, 58, 12, 4, 1919 
2020-12-09T11:05:30.292922, 52.5625266667, 13.3644766667, none, sw, 0.0021048057369585, 28, 52, 69, 8992, 2585, 558, 71, 15, 7, 1919 
2020-12-09T11:05:31.307816, 52.5625166667, 13.3644433333, none, sw, 0.0021048057369585, 29, 55, 74, 9303, 2636, 586, 78, 16, 8, 1919 
