Time,b,c,d,Direction,f,PM1.0,PM2.5,PM10.0,0.3μm,0.5μm,1.0μm,2.5μm,5.0μm,10.0μm,p
2020-12-08T12:18:53.629984, 52.556955, 13.36547, none, n, 0.0036657561116073, 48, 83, 89, 13588, 3953, 824, 51, 7, 3, 1919 
2020-12-08T12:18:54.646213, 52.5569166667, 13.3654783333, none, n, 0.0036657561116073, 46, 77, 84, 12808, 3704, 792, 47, 7, 3, 1919 
2020-12-08T12:18:55.662317, 52.5568766667, 13.3654883333, none, n, 0.0036657561116073, 46, 77, 84, 12808, 3704, 792, 47, 7, 3, 1919 
2020-12-08T12:18:56.678470, 52.5568416667, 13.3655, none, n, 0.0036657561116073, 45, 72, 81, 12309, 3641, 624, 41, 9, 3, 1919 
2020-12-08T12:18:57.694325, 52.5568033333, 13.365515, none, n, 0.0036657561116073, 45, 72, 81, 12309, 3641, 624, 41, 9, 3, 1919 
2020-12-08T12:18:58.710785, 52.5567683333, 13.36553, none, n, 0.0036657561116073, 44, 71, 79, 12091, 3609, 614, 46, 9, 3, 1919 
2020-12-08T12:18:59.726615, 52.5567316667, 13.3655416667, none, n, 0.0047313564966352, 44, 71, 79, 12091, 3609, 614, 46, 9, 3, 1919 
2020-12-08T12:19:00.743019, 52.5566966667, 13.3655533333, none, n, 0.0047313564966352, 44, 72, 79, 12073, 3609, 614, 46, 9, 2, 1919 
2020-12-08T12:19:01.759582, 52.55666, 13.36556, none, n, 0.0047313564966352, 44, 72, 79, 12073, 3609, 614, 46, 9, 2, 1919 
2020-12-08T12:19:02.776514, 52.5566216667, 13.3655633333, none, n, 0.0047313564966352, 41, 67, 74, 11338, 3386, 594, 37, 8, 2, 1919 
2020-12-08T12:19:03.791732, 52.5565833333, 13.3655666667, none, n, 0.0047313564966352, 41, 67, 74, 11362, 3384, 604, 39, 8, 2, 1919 
2020-12-08T12:19:04.812776, 52.5565433333, 13.3655733333, none, n, 0.0047313564966352, 40, 67, 71, 11108, 3341, 616, 33, 5, 1, 1919 
2020-12-08T12:19:05.829853, 52.5565033333, 13.365585, none, n, 0.0047313564966352, 40, 66, 71, 11042, 3191, 608, 33, 6, 1, 1919 
2020-12-08T12:19:06.845834, 52.55646, 13.3656, none, n, 0.0047313564966352, 40, 63, 67, 10869, 3171, 594, 26, 5, 0, 1919 
2020-12-08T12:19:07.862655, 52.5564183333, 13.3656116667, none, n, 0.0050230277706834, 41, 63, 66, 11084, 3197, 592, 24, 5, 0, 1919 
2020-12-08T12:19:08.879772, 52.5563766667, 13.3656233333, none, n, 0.0050230277706834, 41, 65, 68, 11090, 3197, 598, 30, 6, 0, 1919 
2020-12-08T12:19:09.896889, 52.5563333333, 13.3656366667, none, n, 0.0050230277706834, 41, 66, 71, 11096, 3195, 608, 36, 6, 1, 1919 
2020-12-08T12:19:10.912792, 52.5562883333, 13.3656466667, none, n, 0.0050230277706834, 41, 65, 70, 11078, 3329, 598, 34, 6, 1, 1919 
2020-12-08T12:19:11.930713, 52.556245, 13.36566, none, n, 0.0050230277706834, 40, 62, 67, 10824, 3149, 574, 36, 5, 1, 1919 
2020-12-08T12:19:12.933900, 52.5562033333, 13.365675, none, n, 0.0050230277706834, 39, 62, 69, 10848, 3147, 584, 37, 6, 2, 1919 
2020-12-08T12:19:13.941809, 52.55616, 13.3656933333, none, n, 0.0050230277706834, 36, 60, 66, 10301, 2931, 576, 37, 7, 2, 1919 
2020-12-08T12:19:15.964906, 52.5560283333, 13.3657266667, none, n, 0.0062939207991458, 35, 57, 63, 9984, 2871, 560, 37, 7, 2, 1919 
2020-12-08T12:19:16.981584, 52.5559866667, 13.365735, none, n, 0.0062939207991458, 35, 57, 63, 9984, 2871, 560, 37, 7, 2, 1919 
2020-12-08T12:19:18.002537, 52.5559416667, 13.3657383333, none, n, 0.0062939207991458, 33, 52, 59, 9249, 2635, 540, 36, 6, 2, 1919 
2020-12-08T12:19:19.020172, 52.5558966667, 13.36574, none, n, 0.0062939207991458, 30, 50, 57, 8795, 2565, 532, 39, 7, 2, 1919 
2020-12-08T12:19:20.036936, 52.555855, 13.365745, none, n, 0.0062939207991458, 30, 51, 61, 8801, 2561, 536, 47, 8, 3, 1919 
2020-12-08T12:19:21.054712, 52.5558133333, 13.36575, none, n, 0.0062939207991458, 30, 52, 61, 9022, 2587, 544, 47, 7, 3, 1919 
2020-12-08T12:19:22.071965, 52.5557716667, 13.3657583333, none, n, 0.0062939207991458, 30, 49, 56, 8792, 2425, 528, 41, 4, 2, 1919 
2020-12-08T12:19:23.088929, 52.5557316667, 13.3657683333, none, n, 0.0047296845635976, 30, 51, 60, 8816, 2565, 550, 45, 5, 2, 1919 
2020-12-08T12:19:24.112166, 52.5556883333, 13.365775, none, n, 0.0047296845635976, 31, 54, 61, 9046, 2601, 582, 43, 5, 2, 1919 
2020-12-08T12:19:25.132643, 52.5556483333, 13.3657833333, none, n, 0.0047296845635976, 30, 54, 61, 9004, 2577, 584, 47, 5, 2, 1919 
2020-12-08T12:19:26.136807, 52.5556066667, 13.36579, none, n, 0.0047296845635976, 31, 55, 61, 9234, 2607, 590, 47, 4, 2, 1919 
2020-12-08T12:19:27.144863, 52.555565, 13.3658, none, n, 0.0047296845635976, 33, 55, 61, 9330, 2635, 586, 45, 4, 2, 1919 
2020-12-08T12:19:28.153275, 52.555525, 13.36581, none, n, 0.0047296845635976, 34, 60, 68, 9999, 2850, 608, 54, 5, 3, 1919 
2020-12-08T12:19:29.161500, 52.55548, 13.3658183333, none, n, 0.0047296845635976, 35, 62, 71, 10259, 2892, 624, 56, 7, 3, 1919 
2020-12-08T12:19:30.182663, 52.5554416667, 13.3658266667, none, n, 0.0047296845635976, 34, 62, 68, 10020, 2860, 622, 50, 6, 2, 1919 
2020-12-08T12:19:31.186618, 52.555405, 13.3658383333, none, n, 0.0052329477609663, 34, 62, 68, 10020, 2860, 622, 50, 6, 2, 1919 
2020-12-08T12:19:32.195225, 52.5553633333, 13.365845, none, n, 0.0052329477609663, 34, 60, 67, 9751, 2820, 614, 46, 7, 2, 1919 
2020-12-08T12:19:33.203721, 52.5553233333, 13.365855, none, n, 0.0052329477609663, 34, 62, 70, 9987, 2856, 620, 50, 7, 2, 1919 
2020-12-08T12:19:34.211675, 52.5552833333, 13.36586, none, n, 0.0052329477609663, 35, 61, 68, 10077, 2868, 614, 46, 7, 2, 1919 
2020-12-08T12:19:35.233017, 52.5552433333, 13.365865, none, n, 0.0052329477609663, 35, 62, 71, 10310, 2900, 608, 52, 8, 2, 1919 
2020-12-08T12:19:36.250180, 52.5552016667, 13.3658683333, none, n, 0.0052329477609663, 38, 67, 76, 10797, 3113, 768, 54, 8, 1, 1919 
2020-12-08T12:19:37.266037, 52.5551633333, 13.3658733333, none, n, 0.0052329477609663, 39, 69, 78, 10857, 3131, 772, 62, 9, 2, 1919 
2020-12-08T12:19:38.282954, 52.5551266667, 13.3658833333, none, n, 0.0052329477609663, 38, 69, 78, 10621, 3097, 772, 68, 9, 2, 1919 
2020-12-08T12:19:39.302722, 52.5550866667, 13.3658916667, none, n, 0.0050828711643145, 36, 69, 77, 10546, 2943, 634, 66, 8, 1, 1919 
2020-12-08T12:19:40.319043, 52.5550466667, 13.3658983333, none, n, 0.0050828711643145, 38, 71, 77, 10752, 3109, 630, 66, 6, 2, 1919 
2020-12-08T12:19:41.333320, 52.55501, 13.3659083333, none, n, 0.0050828711643145, 36, 68, 75, 10328, 2939, 612, 66, 6, 2, 1919 
2020-12-08T12:19:42.346330, 52.55497, 13.365915, none, n, 0.0050828711643145, 36, 70, 77, 10570, 3109, 626, 66, 6, 2, 1919 
2020-12-08T12:19:43.354463, 52.5549316667, 13.36592, none, n, 0.0050828711643145, 38, 72, 82, 10588, 3125, 782, 74, 7, 3, 1919 
2020-12-08T12:19:44.362277, 52.554895, 13.3659283333, none, n, 0.0050828711643145, 38, 77, 86, 10791, 3164, 798, 82, 6, 3, 1919 
2020-12-08T12:19:45.382495, 52.5548566667, 13.365935, none, n, 0.0050828711643145, 38, 77, 86, 10791, 3164, 798, 82, 6, 3, 1919 
2020-12-08T12:19:46.403139, 52.5548183333, 13.3659416667, none, n, 0.0050828711643145, 38, 75, 86, 10618, 3146, 782, 78, 8, 4, 1919 
2020-12-08T12:19:47.420085, 52.55478, 13.3659483333, none, n, 0.0049020124766579, 37, 74, 86, 10367, 3107, 776, 80, 10, 7, 1919 
2020-12-08T12:19:48.436376, 52.55474, 13.3659566667, none, n, 0.0049020124766579, 38, 71, 84, 10606, 3158, 770, 67, 9, 6, 1919 
2020-12-08T12:19:49.452560, 52.5547033333, 13.365965, none, n, 0.0049020124766579, 40, 75, 90, 11111, 3373, 804, 67, 10, 7, 1919 
2020-12-08T12:19:50.469732, 52.5546616667, 13.365975, none, n, 0.0049020124766579, 40, 72, 86, 11081, 3373, 788, 60, 10, 7, 1919 
2020-12-08T12:19:51.485568, 52.5546216667, 13.3659833333, none, n, 0.0049020124766579, 40, 72, 84, 11290, 3385, 792, 56, 9, 6, 1919 
2020-12-08T12:19:52.501433, 52.55458, 13.3659933333, none, n, 0.0049020124766579, 42, 74, 88, 11789, 3453, 810, 56, 10, 7, 1919 
2020-12-08T12:19:53.517490, 52.55454, 13.366, none, n, 0.0049020124766579, 44, 74, 87, 11876, 3603, 810, 54, 9, 7, 1919 
2020-12-08T12:19:54.533209, 52.5545, 13.3660083333, none, n, 0.0049020124766579, 44, 74, 84, 12115, 3628, 802, 42, 9, 7, 1919 
2020-12-08T12:19:55.549489, 52.554465, 13.3660183333, none, n, 0.0050492327791936, 41, 68, 79, 11852, 3443, 770, 34, 9, 7, 1919 
2020-12-08T12:19:56.553940, 52.5544266667, 13.3660266667, none, n, 0.0050492327791936, 40, 68, 77, 11604, 3401, 634, 40, 6, 6, 1919 
2020-12-08T12:19:57.561928, 52.55439, 13.3660366667, none, n, 0.0050492327791936, 40, 66, 71, 11532, 3379, 608, 34, 3, 3, 1919 
2020-12-08T12:19:58.570092, 52.554355, 13.3660433333, none, n, 0.0050492327791936, 39, 65, 72, 11275, 3198, 606, 37, 6, 4, 1919 
2020-12-08T12:19:59.590509, 52.55432, 13.36605, none, n, 0.0050492327791936, 39, 65, 72, 11275, 3198, 606, 37, 6, 4, 1919 
2020-12-08T12:20:00.607496, 52.5542833333, 13.3660583333, none, n, 0.0050492327791936, 41, 63, 74, 11619, 3376, 588, 39, 12, 4, 1919 
2020-12-08T12:20:01.611062, 52.5542466667, 13.3660633333, none, n, 0.0050492327791936, 41, 65, 79, 11894, 3408, 612, 44, 15, 5, 1919 
2020-12-08T12:20:02.619051, 52.5542083333, 13.3660733333, none, n, 0.0050492327791936, 41, 66, 80, 11888, 3410, 614, 48, 15, 5, 1919 
2020-12-08T12:20:03.627526, 52.5541683333, 13.366085, none, n, 0.0047563262965527, 41, 69, 81, 12034, 3422, 616, 50, 14, 4, 1919 
2020-12-08T12:20:04.650291, 52.5541333333, 13.366095, none, n, 0.0047563262965527, 43, 73, 87, 12312, 3591, 632, 54, 15, 5, 1919 
2020-12-08T12:20:05.664665, 52.55409, 13.366105, none, n, 0.0047563262965527, 44, 74, 88, 12584, 3641, 628, 56, 15, 5, 1919 
2020-12-08T12:20:06.682565, 52.5540533333, 13.366115, none, n, 0.0047563262965527, 46, 77, 91, 12608, 3665, 778, 58, 16, 5, 1919 
2020-12-08T12:20:07.704050, 52.5540116667, 13.36612, none, n, 0.0047563262965527, 48, 80, 93, 13173, 3896, 806, 54, 17, 5, 1919 
2020-12-08T12:20:08.721646, 52.5539683333, 13.366125, none, n, 0.0047563262965527, 50, 84, 97, 13884, 4117, 832, 52, 17, 5, 1919 
2020-12-08T12:20:09.738210, 52.5539283333, 13.366135, none, n, 0.0047563262965527, 54, 89, 101, 14670, 4382, 850, 54, 15, 5, 1919 
2020-12-08T12:20:10.742080, 52.5538866667, 13.3661466667, none, n, 0.0047563262965527, 55, 90, 98, 14861, 4418, 858, 48, 9, 5, 1919 
2020-12-08T12:20:11.750080, 52.5538433333, 13.36616, none, n, 0.0052132095217672, 55, 92, 99, 14951, 4449, 868, 52, 6, 4, 1919 
2020-12-08T12:20:12.758204, 52.553805, 13.3661716667, none, n, 0.0052132095217672, 57, 96, 104, 15656, 4670, 894, 58, 7, 5, 1919 
2020-12-08T12:20:13.766017, 52.553765, 13.3661816667, none, n, 0.0052132095217672, 57, 95, 104, 15656, 4670, 894, 58, 7, 5, 1919 
2020-12-08T12:20:14.787391, 52.5537266667, 13.3661983333, none, n, 0.0052132095217672, 56, 95, 105, 15453, 4656, 1030, 62, 8, 6, 1919 
2020-12-08T12:20:15.805686, 52.5536833333, 13.36621, none, n, 0.0052132095217672, 57, 95, 104, 15665, 4680, 894, 62, 7, 5, 1919 
2020-12-08T12:20:16.809848, 52.553635, 13.3662233333, none, n, 0.0052132095217672, 56, 93, 102, 15447, 4646, 888, 58, 7, 5, 1919 
2020-12-08T12:20:17.820340, 52.5535883333, 13.3662316667, none, n, 0.0052132095217672, 57, 93, 102, 15880, 4683, 884, 56, 7, 6, 1919 
2020-12-08T12:20:18.828559, 52.553545, 13.3662433333, none, n, 0.0052132095217672, 56, 89, 99, 15175, 4462, 866, 54, 7, 7, 1919 
2020-12-08T12:20:19.849657, 52.553505, 13.3662566667, none, n, 0.0054549159911951, 54, 86, 95, 14604, 4363, 832, 56, 7, 7, 1919 
2020-12-08T12:20:20.865863, 52.5534633333, 13.36628, none, n, 0.0054549159911951, 49, 82, 90, 13648, 3952, 810, 56, 6, 6, 1919 
2020-12-08T12:20:21.883115, 52.5534266667, 13.3663016667, none, n, 0.0054549159911951, 45, 77, 85, 12650, 3681, 784, 56, 5, 5, 1919 
2020-12-08T12:20:22.901792, 52.5533966667, 13.366325, none, n, 0.0054549159911951, 45, 74, 81, 12345, 3622, 768, 52, 5, 5, 1919 
2020-12-08T12:20:23.918024, 52.5533683333, 13.3663466667, none, n, 0.0054549159911951, 43, 69, 74, 11646, 3393, 602, 41, 4, 4, 1919 
2020-12-08T12:20:24.939592, 52.5533366667, 13.3663683333, none, n, 0.0054549159911951, 43, 68, 72, 11646, 3385, 594, 39, 4, 4, 1919 
2020-12-08T12:20:28.954459, 52.5531783333, 13.3664766667, none, ne, 0.0056072871625644, 40, 64, 71, 10857, 3142, 584, 43, 7, 5, 1919 
2020-12-08T12:20:29.971630, 52.5531333333, 13.366495, none, ne, 0.0056072871625644, 38, 61, 70, 10304, 2929, 596, 47, 7, 4, 1919 
2020-12-08T12:20:30.994009, 52.5530933333, 13.36651, none, ne, 0.0056072871625644, 38, 61, 70, 10304, 2929, 596, 47, 7, 4, 1919 
2020-12-08T12:20:32.011503, 52.5530533333, 13.3665283333, none, ne, 0.0056072871625644, 35, 60, 69, 9775, 2846, 594, 51, 7, 4, 1919 
2020-12-08T12:20:33.027869, 52.5530183333, 13.3665483333, none, ne, 0.0056072871625644, 35, 60, 69, 9775, 2846, 594, 51, 7, 4, 1919 
2020-12-08T12:20:34.048232, 52.5529833333, 13.366565, none, ne, 0.0056072871625644, 34, 57, 66, 9551, 2816, 584, 47, 6, 3, 1919 
2020-12-08T12:20:35.066045, 52.5529516667, 13.3665816667, none, ne, 0.0056072871625644, 33, 57, 65, 9497, 2682, 590, 47, 6, 3, 1919 
2020-12-08T12:20:36.083095, 52.552915, 13.3665983333, none, ne, 0.0043449821786414, 33, 55, 62, 9052, 2639, 580, 43, 6, 3, 1919 
2020-12-08T12:20:37.100761, 52.5528783333, 13.3666166667, none, ne, 0.0043449821786414, 31, 52, 60, 8786, 2588, 572, 41, 6, 3, 1919 
2020-12-08T12:20:38.118239, 52.5528433333, 13.3666416667, none, ne, 0.0043449821786414, 29, 50, 57, 8302, 2402, 560, 39, 6, 3, 1919 
2020-12-08T12:20:39.134867, 52.552805, 13.3666616667, none, ne, 0.0043449821786414, 27, 46, 55, 7510, 2161, 538, 42, 7, 3, 1919 
2020-12-08T12:20:40.152149, 52.5527733333, 13.3666816667, none, ne, 0.0043449821786414, 25, 44, 51, 7202, 2109, 522, 38, 6, 2, 1919 
2020-12-08T12:20:41.169607, 52.5527366667, 13.366705, none, ne, 0.0043449821786414, 24, 41, 46, 6936, 2063, 378, 32, 3, 1, 1919 
2020-12-08T12:20:42.186941, 52.5527066667, 13.3667233333, none, ne, 0.0043449821786414, 24, 42, 46, 6954, 2061, 356, 32, 3, 1, 1919 
2020-12-08T12:20:43.203918, 52.5526666667, 13.3667483333, none, ne, 0.0043449821786414, 23, 41, 44, 6712, 1911, 356, 30, 2, 0, 1919 
2020-12-08T12:20:44.220853, 52.5526266667, 13.3667683333, none, ne, 0.0048655935037796, 23, 44, 47, 6712, 1913, 370, 34, 2, 0, 1919 
2020-12-08T12:20:45.238774, 52.5525916667, 13.3667866667, none, ne, 0.0048655935037796, 22, 43, 49, 6524, 1893, 362, 38, 5, 1, 1919 
2020-12-08T12:20:46.254962, 52.552555, 13.3668066667, none, ne, 0.0048655935037796, 23, 45, 54, 7023, 2072, 374, 44, 8, 1, 1919 
2020-12-08T12:20:47.271393, 52.552525, 13.3668216667, none, ne, 0.0048655935037796, 27, 49, 57, 7728, 2171, 522, 44, 8, 1, 1919 
2020-12-08T12:20:48.287961, 52.5524933333, 13.36684, none, ne, 0.0048655935037796, 28, 53, 60, 8245, 2389, 536, 41, 8, 1, 1919 
2020-12-08T12:20:49.304471, 52.5524666667, 13.366855, none, ne, 0.0048655935037796, 28, 53, 60, 8245, 2389, 536, 41, 8, 1, 1919 
2020-12-08T12:20:50.321680, 52.55243, 13.3668716667, none, ne, 0.0048655935037796, 31, 57, 63, 9243, 2661, 562, 39, 7, 1, 1919 
2020-12-08T12:20:51.338643, 52.5523933333, 13.366885, none, ne, 0.0048655935037796, 31, 57, 63, 9243, 2661, 562, 39, 7, 1, 1919 
2020-12-08T12:20:52.354870, 52.5523516667, 13.3668983333, none, ne, 0.0045452344730506, 35, 61, 67, 10259, 2934, 582, 36, 7, 1, 1919 
2020-12-08T12:20:53.372524, 52.552315, 13.3669033333, none, ne, 0.0045452344730506, 35, 61, 67, 10259, 2934, 582, 36, 7, 1, 1919 
2020-12-08T12:20:54.395095, 52.55228, 13.36691, none, ne, 0.0045452344730506, 41, 68, 74, 11365, 3373, 608, 38, 7, 1, 1919 
2020-12-08T12:20:55.413481, 52.552245, 13.3669166667, none, ne, 0.0045452344730506, 41, 68, 74, 11365, 3373, 608, 38, 7, 1, 1919 
2020-12-08T12:20:56.430379, 52.5522033333, 13.36693, none, ne, 0.0045452344730506, 44, 68, 74, 12040, 3592, 618, 32, 7, 1, 1919 
2020-12-08T12:20:57.452081, 52.5521616667, 13.366945, none, ne, 0.0045452344730506, 47, 73, 81, 12835, 3847, 632, 34, 8, 1, 1919 
2020-12-08T12:20:58.469033, 52.5521266667, 13.3669533333, none, ne, 0.0045452344730506, 50, 73, 83, 13343, 3919, 634, 32, 11, 2, 1919 
2020-12-08T12:20:59.484911, 52.55209, 13.366965, none, ne, 0.0045452344730506, 50, 74, 82, 13615, 3955, 768, 28, 8, 1, 1919 
2020-12-08T12:21:00.502342, 52.5520533333, 13.3669816667, none, n, 0.0048068716886092, 50, 76, 81, 13579, 3959, 776, 28, 5, 1, 1919 
2020-12-08T12:21:01.518416, 52.552015, 13.3670016667, none, n, 0.0048068716886092, 49, 76, 82, 13322, 3921, 778, 36, 6, 1, 1919 
2020-12-08T12:21:02.533904, 52.5519783333, 13.367025, none, n, 0.0048068716886092, 49, 77, 85, 13322, 3911, 774, 45, 7, 1, 1919 
2020-12-08T12:21:03.550239, 52.5519483333, 13.3670483333, none, n, 0.0048068716886092, 45, 72, 80, 12330, 3633, 618, 45, 7, 1, 1919 
2020-12-08T12:21:04.566234, 52.5519183333, 13.367075, none, n, 0.0048068716886092, 40, 67, 75, 11272, 3344, 596, 48, 7, 1, 1919 
2020-12-08T12:21:05.582513, 52.5518883333, 13.3671, none, n, 0.0048068716886092, 34, 61, 70, 10044, 2905, 572, 52, 7, 1, 1919 
2020-12-08T12:21:06.599799, 52.5518633333, 13.36712, none, n, 0.0048068716886092, 33, 61, 68, 9587, 2844, 578, 54, 6, 1, 1919 
2020-12-08T12:21:07.624088, 52.551835, 13.3671366667, none, n, 0.0048068716886092, 33, 60, 66, 9593, 2836, 578, 50, 6, 2, 1919 
2020-12-08T12:21:08.645388, 52.5518083333, 13.3671533333, none, ne, 0.0042302932591345, 33, 60, 66, 9557, 2826, 568, 52, 4, 1, 1919 
2020-12-08T12:21:09.665375, 52.5517816667, 13.3671733333, none, ne, 0.0042302932591345, 33, 60, 66, 9557, 2826, 568, 52, 4, 1, 1919 
2020-12-08T12:21:10.665496, 52.55175, 13.367195, none, ne, 0.0042302932591345, 34, 61, 66, 9763, 2856, 570, 50, 4, 1, 1919 
2020-12-08T12:21:11.681758, 52.5517216667, 13.3672133333, none, ne, 0.0042302932591345, 34, 61, 66, 9763, 2856, 570, 50, 4, 1, 1919 
2020-12-08T12:21:12.688295, 52.5516966667, 13.3672283333, none, ne, 0.0042302932591345, 36, 61, 66, 10092, 2917, 574, 43, 4, 1, 1919 
2020-12-08T12:21:13.704764, 52.55168, 13.367235, none, ne, 0.0042302932591345, 36, 61, 66, 10092, 2917, 574, 43, 4, 1, 1919 
2020-12-08T12:21:14.725753, 52.5516616667, 13.3672433333, none, ne, 0.0042302932591345, 39, 63, 68, 10785, 3130, 590, 39, 3, 1, 1919 
2020-12-08T12:21:15.740120, 52.5516466667, 13.36725, none, ne, 0.0042302932591345, 39, 62, 67, 10618, 3124, 600, 37, 2, 1, 1919 
2020-12-08T12:21:16.749524, 52.5516316667, 13.367255, none, ne, 0.0029731824530026, 44, 71, 77, 12079, 3598, 770, 41, 5, 1, 1919 
2020-12-08T12:21:17.758331, 52.5516133333, 13.3672666667, none, ne, 0.0029731824530026, 48, 75, 81, 12668, 3697, 788, 39, 5, 1, 1919 
2020-12-08T12:21:18.766600, 52.5515983333, 13.36727, none, ne, 0.0029731824530026, 51, 79, 85, 13415, 3944, 812, 35, 6, 1, 1919 
2020-12-08T12:21:19.789222, 52.551585, 13.3672716667, none, ne, 0.0029731824530026, 53, 81, 87, 14102, 4165, 812, 37, 6, 1, 1919 
2020-12-08T12:21:20.806866, 52.55157, 13.367275, none, ne, 0.0029731824530026, 53, 85, 91, 14090, 4169, 828, 45, 6, 1, 1919 
2020-12-08T12:21:21.822389, 52.551555, 13.3672783333, none, ne, 0.0029731824530026, 55, 86, 92, 14455, 4368, 850, 41, 5, 1, 1919 
2020-12-08T12:21:22.844299, 52.55154, 13.367285, none, ne, 0.0029731824530026, 55, 87, 93, 14389, 4218, 860, 45, 6, 2, 1919 
2020-12-08T12:21:23.861862, 52.5515216667, 13.3672916667, none, ne, 0.0029731824530026, 53, 85, 91, 13866, 4145, 848, 48, 6, 2, 1919 
2020-12-08T12:21:24.879429, 52.5515066667, 13.3672966667, none, n, 0.0020259925972955, 50, 81, 89, 13406, 3954, 816, 46, 7, 2, 1919 
2020-12-08T12:21:25.896565, 52.5514866667, 13.3673016667, none, n, 0.0020259925972955, 50, 80, 87, 13346, 3928, 810, 44, 8, 2, 1919 
2020-12-08T12:21:26.912958, 52.5514683333, 13.3673066667, none, n, 0.0020259925972955, 45, 74, 80, 12100, 3614, 786, 44, 5, 2, 1919 
2020-12-08T12:21:27.930534, 52.5514533333, 13.3673116667, none, n, 0.0020259925972955, 45, 74, 80, 12100, 3614, 786, 44, 5, 2, 1919 
2020-12-08T12:21:28.948464, 52.551435, 13.36732, none, n, 0.0020259925972955, 43, 72, 78, 11879, 3593, 782, 44, 5, 2, 1919 
2020-12-08T12:21:30.964998, 52.55137, 13.3673566667, none, n, 0.0020259925972955, 40, 70, 78, 11350, 3380, 776, 50, 5, 3, 1919 
2020-12-08T12:21:31.981979, 52.5513533333, 13.3673666667, none, n, 0.0020259925972955, 38, 70, 79, 10779, 3157, 788, 54, 6, 4, 1919 
2020-12-08T12:21:32.999676, 52.5513466667, 13.3673683333, none, ne, 0.0026342079614999, 35, 65, 74, 10062, 2926, 634, 50, 6, 3, 1919 
2020-12-08T12:21:34.017796, 52.5513433333, 13.3673633333, none, ne, 0.0026342079614999, 32, 61, 70, 9479, 2823, 624, 50, 6, 3, 1919 
2020-12-08T12:21:35.034671, 52.55134, 13.3673633333, none, ne, 0.0026342079614999, 30, 60, 70, 9321, 2687, 624, 48, 6, 3, 1919 
2020-12-08T12:21:36.051475, 52.5513333333, 13.36736, none, ne, 0.0026342079614999, 32, 62, 74, 9593, 2857, 628, 52, 9, 4, 1919 
2020-12-08T12:21:37.069668, 52.5513233333, 13.36736, none, ne, 0.0026342079614999, 32, 61, 72, 9342, 2821, 624, 54, 9, 4, 1919 
2020-12-08T12:21:38.087243, 52.5513083333, 13.3673616667, none, ne, 0.0026342079614999, 32, 64, 75, 9581, 2857, 638, 56, 9, 5, 1919 
2020-12-08T12:21:39.091425, 52.5512916667, 13.3673633333, none, ne, 0.0026342079614999, 33, 65, 79, 9805, 2886, 774, 62, 12, 5, 1919 
2020-12-08T12:21:40.111974, 52.5512766667, 13.367365, none, n, 0.001112429940575, 32, 65, 81, 9581, 2858, 780, 72, 13, 5, 1919 
2020-12-08T12:21:41.121358, 52.5512583333, 13.3673666667, none, n, 0.001112429940575, 33, 65, 77, 9829, 2880, 770, 62, 12, 4, 1919 
2020-12-08T12:21:42.129841, 52.551245, 13.36737, none, n, 0.001112429940575, 34, 63, 82, 10068, 2910, 624, 68, 20, 8, 1919 
2020-12-08T12:21:43.138218, 52.5512283333, 13.3673766667, none, n, 0.001112429940575, 34, 63, 82, 10068, 2910, 624, 68, 20, 8, 1919 
2020-12-08T12:21:44.147253, 52.5512116667, 13.3673816667, none, n, 0.001112429940575, 37, 63, 84, 10352, 3076, 628, 66, 20, 8, 1919 
2020-12-08T12:21:45.170763, 52.5511933333, 13.3673883333, none, n, 0.001112429940575, 37, 63, 84, 10352, 3076, 628, 66, 20, 8, 1919 
2020-12-08T12:21:46.195325, 52.5511766667, 13.36739, none, n, 0.001112429940575, 37, 64, 85, 10516, 3076, 628, 72, 21, 9, 1919 
2020-12-08T12:21:47.212117, 52.5511766667, 13.3673816667, none, n, 0.001112429940575, 37, 64, 85, 10516, 3076, 628, 72, 21, 9, 1919 
2020-12-08T12:21:48.234181, 52.55117, 13.3673816667, none, n, 0.00170204076247, 37, 64, 84, 10498, 3080, 620, 69, 20, 8, 1919 
2020-12-08T12:21:49.240087, 52.551155, 13.36739, none, n, 0.00170204076247, 37, 64, 84, 10498, 3080, 620, 69, 20, 8, 1919 
2020-12-08T12:21:50.262958, 52.5511383333, 13.3674016667, none, n, 0.00170204076247, 37, 63, 80, 10268, 2922, 618, 62, 17, 7, 1919 
2020-12-08T12:21:51.282545, 52.55112, 13.3674133333, none, n, 0.00170204076247, 37, 63, 80, 10268, 2922, 618, 62, 17, 7, 1919 
2020-12-08T12:21:52.305990, 52.5510966667, 13.3674283333, none, n, 0.00170204076247, 35, 62, 78, 10026, 2885, 622, 58, 16, 7, 1919 
2020-12-08T12:21:53.316917, 52.5510716667, 13.36744, none, n, 0.00170204076247, 35, 62, 78, 10026, 2885, 622, 58, 16, 7, 1919 
2020-12-08T12:21:54.343455, 52.551045, 13.36745, none, n, 0.00170204076247, 35, 60, 77, 10026, 2885, 608, 54, 16, 6, 1919 
2020-12-08T12:21:55.362155, 52.551015, 13.3674616667, none, n, 0.00170204076247, 35, 61, 76, 10086, 2907, 608, 50, 13, 6, 1919 
2020-12-08T12:21:56.386358, 52.550985, 13.3674716667, none, ne, 0.0030646038001867, 35, 59, 71, 10074, 2891, 592, 39, 12, 6, 1919 
